timestamp,announcements,withdrawals,nlri_ann,dups,origin_0,origin_2,origin_changes,imp_wd,imp_wd_spath,imp_wd_dpath,as_path_max,unique_as_path_max,edit_distance_avg,edit_distance_max,edit_distance_dict_0,edit_distance_dict_1,edit_distance_dict_2,edit_distance_dict_3,edit_distance_dict_4,edit_distance_dict_5,edit_distance_dict_6,edit_distance_unique_dict_0,edit_distance_unique_dict_1,number_rare_ases,rare_ases_avg,nadas,flaps,label
2024-01-01 20:27:00,4,4,4,0,3,0,0,0,0,0,6,3,2,3,0,0,0,0,0,0,0,0,0,15,0,1,0,normal
2024-01-01 20:28:00,6,2,6,0,5,0,0,0,0,0,8,2,1,2,0,0,0,0,0,0,0,0,0,8,0,1,0,normal
2024-01-01 20:29:00,7,2,7,0,6,0,0,0,0,0,10,3,0,4,0,0,0,0,0,0,0,0,1,53,0,0,0,normal
2024-01-01 20:30:00,17,3,17,0,16,0,0,0,0,0,6,3,1,2,0,0,0,0,0,0,0,0,0,12,0,0,3,normal
2024-01-01 20:31:00,5,1,5,1,0,4,0,5,1,4,8,3,1,4,0,0,140,0,0,0,0,2,0,46,0,0,0,normal
2024-01-01 20:32:00,9,2,9,6,0,8,3,3,4,0,10,4,1,2,3,3,0,0,0,0,0,1,1,14,0,4,0,normal
2024-01-01 20:33:00,2,1,2,0,1,0,0,0,0,0,5,2,2,3,0,0,0,0,0,0,0,0,0,16,0,4,0,normal
2024-01-01 20:34:00,13,1,13,25,0,12,0,12,13,0,7,4,1,4,20,0,55,0,0,0,0,7,0,30,0,0,0,normal
2024-01-01 20:35:00,1,3,1,0,1,0,0,0,0,0,8,2,2,3,0,0,0,0,0,0,0,0,0,60,0,0,0,normal
2024-01-01 20:36:00,1,4,1,0,0,0,0,0,0,0,22,2,0,1,0,0,0,0,0,0,0,0,0,19,0,0,0,normal
2024-01-01 20:37:00,7,3,7,0,6,0,10,1,0,6,11,7,2,4,0,2,7,3,1,0,0,0,1,19,0,0,0,normal
2024-01-01 20:38:00,5,3,5,2,0,4,0,0,0,0,6,3,1,2,1,1,0,0,0,0,0,2,0,7,0,0,0,normal
2024-01-01 20:39:00,6,1,6,0,5,0,0,0,0,0,6,2,2,2,0,0,0,0,0,0,0,0,0,13,0,3,0,normal
2024-01-01 20:40:00,9,2,9,0,8,0,2,13,2,10,12,3,0,0,0,0,0,0,0,0,0,1,14,27,0,0,0,normal
2024-01-01 20:41:00,6,3,6,0,5,0,0,0,0,0,13,2,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,normal
2024-01-01 20:42:00,7,1,7,0,5,2,0,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,normal
2024-01-01 20:43:00,8,1,8,0,7,0,0,0,0,0,12,2,3,3,0,0,0,0,0,0,0,0,0,64,0,0,0,normal
2024-01-01 20:44:00,1,1,1,0,1,0,30,0,0,6,24,4,2,7,0,0,0,2,4,0,1,0,0,70,0,0,0,normal
2024-01-01 20:45:00,27,0,27,0,25,1,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0,18,0,0,0,normal
2024-01-01 20:46:00,5,1,5,0,4,0,1,0,0,0,8,2,1,3,0,6,0,0,0,0,0,0,5,62,0,0,0,normal
2024-01-01 20:47:00,0,1,0,0,0,0,0,0,0,0,9,2,1,1,0,0,0,0,0,0,0,0,0,63,0,0,0,normal
2024-01-01 20:48:00,2,2,2,0,1,0,0,0,0,0,10,1,1,3,0,0,0,0,0,0,0,0,0,12,0,1,1,normal
2024-01-01 20:49:00,0,2,0,0,0,0,0,0,0,0,26,3,1,3,0,0,0,0,0,0,0,0,0,15,0,19,0,normal
2024-01-01 20:50:00,5,1,5,0,4,0,0,0,2,0,15,2,2,3,0,0,0,0,0,0,0,0,0,29,0,0,0,normal
2024-01-01 20:51:00,9,2,9,0,8,0,0,0,0,1,7,5,1,3,0,0,0,0,0,0,0,0,1,17,0,0,2,normal
2024-01-01 20:52:00,14,2,14,0,13,0,0,0,0,0,7,2,1,2,0,0,0,0,0,0,0,0,0,11,0,4,0,normal
2024-01-01 20:53:00,6,3,6,0,5,0,0,0,0,0,7,4,2,4,0,0,0,0,2,0,0,0,0,22,0,0,0,normal
2024-01-01 20:54:00,3,3,3,4,0,2,0,0,2,0,5,2,0,0,4,0,0,0,0,0,0,9,0,12,0,0,0,normal
2024-01-01 20:55:00,5,1,5,0,0,4,0,0,0,0,25,3,1,6,0,0,0,0,0,0,0,0,0,91,0,0,2,normal
2024-01-01 20:56:00,3,1,3,137,0,2,28,74,71,4,22,5,0,5,144,28,20,14,0,2,0,83,3,8,0,0,9,normal
2024-01-01 20:57:00,11,2,11,0,9,2,0,0,0,0,10,3,1,2,0,0,0,0,0,0,0,0,0,41,0,0,0,normal
2024-01-01 20:58:00,13,2,13,0,12,0,0,0,0,0,10,2,1,3,0,0,0,0,0,0,0,0,0,23,0,0,0,normal
2024-01-01 20:59:00,26,1,26,26,0,25,2,10,13,0,8,3,0,3,127,23,0,0,0,0,0,69,15,17,0,138,3,normal
2024-01-01 21:00:00,2,1,2,0,1,0,1,0,0,0,8,3,1,3,0,0,0,15,0,0,0,0,0,16,0,0,1,normal
2024-01-01 21:01:00,0,3,0,0,0,0,0,0,0,0,26,3,2,4,0,0,0,0,0,0,0,0,0,51,0,0,0,normal
2024-01-01 21:02:00,0,1,0,15,0,0,1,5,9,0,8,3,2,4,9,0,3,0,0,0,0,2,0,11,0,9,0,normal
2024-01-01 21:03:00,6,1,6,0,0,5,0,0,0,0,10,2,3,4,0,0,0,4,0,0,0,0,0,70,0,0,0,normal
2024-01-01 21:04:00,2,4,2,0,1,0,2,0,0,0,17,4,1,2,0,0,0,0,0,0,0,0,0,7,0,0,0,normal
2024-01-01 21:05:00,7,2,7,0,6,0,0,0,0,0,13,3,2,3,0,0,0,0,0,0,0,0,0,12,0,0,0,normal
2024-01-01 21:06:00,7,1,7,0,0,7,0,0,0,0,7,3,1,2,0,0,0,0,0,0,0,0,0,27,0,0,9,normal
2024-01-01 21:07:00,23,1,23,0,18,4,0,0,0,0,6,2,1,3,0,0,3,0,0,0,0,0,0,19,0,1,0,normal
2024-01-01 21:08:00,7,3,7,0,0,6,11,0,0,2,7,4,1,4,0,2,15,5,0,0,0,0,3,17,0,18,0,normal
2024-01-01 21:09:00,1,2,1,0,0,0,0,0,0,0,26,1,0,1,0,0,0,0,0,0,0,0,0,90,0,135,0,normal
2024-01-01 21:10:00,8,4,8,9,0,7,0,0,4,0,13,5,2,7,2,0,0,6,0,0,0,2,0,12,0,0,0,normal
2024-01-01 21:11:00,16,2,16,0,15,0,2,2,0,3,7,3,2,7,0,0,0,0,0,0,4,0,1,7,0,6,0,normal
2024-01-01 21:12:00,9,1,9,0,0,8,1,1,0,1,8,3,3,6,0,0,0,30,0,0,3,1,0,13,0,11,0,normal
2024-01-01 21:13:00,4,1,4,0,0,3,0,0,0,0,6,2,1,1,0,0,0,0,0,0,0,0,0,10,0,2,0,normal
2024-01-01 21:14:00,2,2,2,0,1,0,0,0,0,0,26,2,1,5,0,0,0,0,0,0,0,0,0,148,0,0,0,normal
2024-01-01 21:15:00,14,2,14,0,0,13,0,0,0,0,6,1,2,3,0,0,2,0,0,0,0,0,0,11,0,2,1,normal
2024-01-01 21:16:00,12,2,12,0,10,2,0,0,0,0,26,2,1,3,0,0,3,0,0,0,0,0,0,56,0,0,0,normal
2024-01-01 21:17:00,9,1,9,0,0,9,123,28,0,83,14,2,2,6,0,42,80,84,3,2,2,0,23,71,0,206,0,normal
2024-01-01 21:18:00,1,3,1,0,0,0,2,0,0,0,15,2,1,3,0,19,0,0,0,0,0,0,21,51,0,0,0,normal
2024-01-01 21:19:00,2,1,2,13,0,1,26,2,0,2,24,4,1,8,0,3,0,15,6,1,0,0,0,50,0,255,0,normal
2024-01-01 21:20:00,0,3,0,0,0,0,0,0,0,0,12,3,1,3,0,0,0,0,0,0,0,0,0,48,0,0,2,normal
2024-01-01 21:21:00,0,1,0,0,0,0,0,0,0,0,15,5,2,5,0,0,0,0,2,0,0,0,0,34,0,0,0,normal
2024-01-01 21:22:00,0,1,0,1,0,0,0,0,0,0,8,5,0,3,1,0,0,0,0,0,0,4,0,21,0,0,0,normal
2024-01-01 21:23:00,6,3,6,0,6,0,0,0,0,0,9,4,2,4,0,0,0,0,0,0,0,0,0,15,0,0,0,normal
2024-01-01 21:24:00,6,1,6,0,5,0,0,0,0,0,11,1,2,2,0,0,0,0,0,0,0,0,0,20,0,4,0,normal
2024-01-01 21:25:00,13,1,13,0,4,9,0,0,0,0,10,2,3,4,0,0,0,0,0,0,0,0,0,58,0,0,0,normal
2024-01-01 21:26:00,10,1,10,0,10,0,0,0,0,0,12,3,2,3,0,0,0,0,0,0,0,0,0,32,0,0,0,normal
2024-01-01 21:27:00,8,2,8,0,7,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,normal
2024-01-01 21:28:00,13,1,13,0,12,0,0,0,0,0,17,3,1,4,0,0,0,0,0,0,0,0,0,27,0,0,0,normal
2024-01-01 21:29:00,19,1,19,0,3,16,1,0,0,0,25,5,1,5,0,0,0,0,0,8,0,0,0,22,0,0,0,normal
2024-01-01 21:30:00,7,3,7,0,0,6,0,37,7,30,24,4,0,4,2,11,0,1,0,0,0,6,14,9,0,0,0,normal
2024-01-01 21:31:00,8,1,8,0,7,0,1,0,0,0,26,6,2,6,0,0,0,27,0,0,0,0,0,35,0,0,0,normal
2024-01-01 21:32:00,11,1,11,0,10,0,0,0,0,0,6,5,3,5,0,0,0,0,0,0,0,0,0,17,0,0,0,normal
2024-01-01 21:33:00,10,3,10,35,0,9,1,103,37,66,22,1,0,2,31,22,9,0,0,0,0,24,22,9,0,184,1,normal
2024-01-01 21:34:00,19,1,19,0,19,0,0,0,0,0,26,6,3,7,0,0,0,16,0,0,0,0,0,96,0,114,0,normal
2024-01-01 21:35:00,0,3,0,0,0,0,7,0,0,0,11,3,2,3,0,0,0,1,0,0,0,0,0,18,0,0,0,normal
2024-01-01 21:36:00,0,1,0,0,0,0,0,0,0,0,11,3,3,4,0,0,0,0,3,0,0,0,0,34,0,0,0,normal
2024-01-01 21:37:00,13,1,13,0,12,1,0,0,0,0,3,3,1,1,0,0,0,0,0,0,0,0,1,9,0,6,0,normal
2024-01-01 21:38:00,15,2,15,0,0,15,0,0,0,0,7,2,0,1,0,0,0,0,0,0,0,0,0,9,0,0,1,normal
2024-01-01 21:39:00,0,2,0,0,0,0,0,0,0,0,12,3,3,6,0,0,0,0,0,0,0,0,0,14,0,0,0,normal
2024-01-01 21:40:00,4,2,4,0,3,0,0,0,0,0,5,1,1,2,0,0,0,0,0,0,0,0,0,11,0,1,0,normal
2024-01-01 21:41:00,4,1,4,0,3,0,0,0,0,0,7,3,1,2,0,0,0,0,0,0,0,0,0,18,0,0,0,normal
2024-01-01 21:42:00,15,2,15,0,14,0,0,0,0,0,6,2,1,2,0,0,0,0,0,0,0,0,0,29,0,0,0,normal
2024-01-01 21:43:00,6,4,6,0,5,0,0,0,0,0,9,2,1,2,0,0,0,0,0,0,0,0,0,16,0,4,0,normal
2024-01-01 21:44:00,11,1,11,8,0,10,0,0,2,0,6,5,0,0,1,0,0,0,0,0,0,1,0,33,0,0,0,normal
2024-01-01 21:45:00,17,2,17,0,5,12,1,0,0,0,11,2,1,3,0,0,0,1,0,0,0,0,2,84,0,93,0,normal
2024-01-01 21:46:00,7,3,7,0,6,0,0,0,0,0,26,5,1,3,0,0,0,0,0,0,0,0,0,5,0,0,0,normal
2024-01-01 21:47:00,4,3,4,0,3,0,0,0,0,0,7,3,1,3,0,0,0,0,0,0,0,0,0,14,0,0,0,normal
2024-01-01 21:48:00,0,1,0,0,0,0,0,0,0,0,8,4,3,8,0,0,0,0,0,0,0,0,0,57,0,0,0,normal
2024-01-01 21:49:00,6,2,6,0,5,0,7,0,0,0,8,5,1,3,0,0,10,0,0,0,0,0,0,46,0,0,0,normal
2024-01-01 21:50:00,12,3,12,5,0,11,2,37,9,28,10,6,1,5,5,22,174,0,4,0,0,7,22,8,0,0,0,normal
2024-01-01 21:51:00,17,1,17,0,16,0,0,0,0,0,15,4,2,11,0,0,0,0,0,5,5,0,0,56,0,109,0,normal
2024-01-01 21:52:00,19,1,19,0,15,4,0,0,0,0,26,3,3,6,0,0,0,0,20,0,0,0,0,57,0,3,3,normal
2024-01-01 21:53:00,5,2,5,30,0,4,4,56,24,31,5,7,1,5,24,11,0,4,6,1,0,18,8,0,0,17,2,normal
2024-01-01 21:54:00,0,1,0,0,0,0,0,0,0,0,12,2,3,5,0,0,0,0,0,0,0,0,0,50,0,0,0,normal
2024-01-01 21:55:00,0,2,0,0,0,0,12,0,0,0,7,5,1,3,0,6,0,0,0,0,0,0,7,45,0,3,0,normal
2024-01-01 21:56:00,0,1,0,0,0,0,19,0,0,2,25,6,1,4,0,0,0,2,0,0,0,0,0,19,0,0,2,normal
2024-01-01 21:57:00,5,4,5,53,0,4,4,18,26,0,9,4,1,5,66,5,0,0,0,0,0,62,0,3,0,0,17,normal
2024-01-01 21:58:00,19,1,19,0,11,8,0,0,0,0,8,3,3,6,0,0,0,0,0,0,0,0,0,21,0,8,6,normal
2024-01-01 21:59:00,1,2,1,0,0,0,0,0,0,0,26,3,2,4,0,0,0,0,0,0,0,0,0,12,0,0,1,normal
2024-01-01 22:00:00,3,1,3,0,2,0,0,0,0,0,26,2,2,6,0,0,0,0,0,0,0,0,0,31,0,0,0,normal
2024-01-01 22:01:00,4,1,4,0,0,3,0,0,0,0,12,2,1,3,0,0,0,0,0,0,0,0,0,20,0,0,0,normal
2024-01-01 22:02:00,23,1,23,0,5,17,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,normal
2024-01-01 22:03:00,8,3,8,0,7,0,0,0,0,0,9,2,2,3,0,0,5,0,0,0,0,0,0,37,0,0,0,normal
2024-01-01 22:04:00,4,1,4,0,3,0,0,0,0,0,6,3,0,2,0,0,0,0,0,0,0,0,0,16,0,0,0,normal
2024-01-01 22:05:00,0,3,0,0,0,0,10,0,0,1,10,4,1,2,0,0,0,0,0,0,0,0,0,11,0,0,0,normal
2024-01-01 22:06:00,10,3,10,0,6,3,0,17,3,14,6,3,2,3,0,3,0,3,0,0,0,1,5,51,0,2,0,normal
2024-01-01 22:07:00,8,2,8,0,7,0,0,0,0,0,5,2,1,1,0,0,0,0,0,0,0,0,0,6,0,0,1,normal
2024-01-01 22:08:00,0,2,0,0,0,0,0,0,0,0,7,2,1,3,0,0,0,0,0,0,0,1,0,10,0,3,0,normal
2024-01-01 22:09:00,0,3,0,1,0,0,1,0,0,0,7,4,1,3,0,0,0,0,0,0,0,2,0,17,0,5,0,normal
2024-01-01 22:10:00,15,2,15,0,1,14,10,0,0,2,25,6,3,9,0,0,0,26,0,1,0,0,1,53,0,0,0,normal
2024-01-01 22:11:00,22,2,22,4,7,15,40,29,0,30,7,7,2,12,2,9,92,42,65,14,3,2,12,27,0,75,0,normal
2024-01-01 22:12:00,11,3,11,0,10,0,0,0,0,0,7,2,1,2,0,0,0,0,0,0,0,0,0,13,0,8,0,normal
2024-01-01 22:13:00,11,1,11,0,10,0,0,0,0,0,6,2,1,2,0,0,0,0,0,0,0,0,0,11,0,0,0,normal
2024-01-01 22:14:00,2,3,2,2,0,1,0,0,1,0,15,3,0,3,13,0,0,0,0,0,0,0,2,23,0,0,0,normal
2024-01-01 22:15:00,13,1,13,6,3,10,0,29,9,19,7,4,3,4,4,4,0,2,1,0,0,5,5,19,0,7,0,normal
2024-01-01 22:16:00,0,4,0,39,0,0,49,30,14,16,8,5,0,2,22,21,8,0,0,0,0,24,7,8,0,102,0,normal
2024-01-01 22:17:00,15,2,15,0,14,0,0,0,0,0,7,7,3,4,0,0,0,0,0,0,0,0,0,45,0,0,0,normal
2024-01-01 22:18:00,10,1,10,0,9,0,0,0,0,0,6,4,2,5,0,0,0,0,0,4,0,0,0,17,0,0,0,normal
2024-01-01 22:19:00,0,1,0,0,0,0,0,0,0,0,10,3,1,2,0,0,0,0,0,0,0,0,0,33,0,0,0,normal
2024-01-01 22:20:00,0,1,0,0,0,0,0,0,0,0,11,3,2,3,0,0,0,0,0,0,0,0,0,56,0,0,0,normal
2024-01-01 22:21:00,0,3,0,0,0,0,0,0,0,0,8,3,3,4,0,0,0,0,0,0,0,0,0,19,0,0,0,normal
2024-01-01 22:22:00,6,3,6,0,5,0,0,0,0,0,17,3,2,3,0,0,0,0,0,0,0,0,0,58,0,0,0,normal
2024-01-01 22:23:00,4,1,4,0,3,0,0,0,0,0,9,2,1,3,0,0,0,0,0,0,0,0,0,46,0,86,0,normal
2024-01-01 22:24:00,10,1,10,0,9,0,2,0,0,0,10,2,4,4,0,0,0,0,0,0,0,0,0,54,0,0,0,normal
2024-01-01 22:25:00,1,3,1,0,0,0,0,0,0,0,11,2,2,3,0,0,0,0,0,0,0,0,0,60,0,0,0,normal
2024-01-01 22:26:00,15,1,15,0,14,0,0,0,0,0,26,3,0,4,0,0,0,0,0,0,0,0,0,17,0,0,0,normal
2024-01-01 22:27:00,2,1,2,16,0,1,0,1,7,0,25,3,1,5,34,2,0,0,0,0,0,14,0,7,0,0,0,normal
2024-01-01 22:28:00,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,9,0,1,1,normal
2024-01-01 22:29:00,3,3,3,0,0,2,9,0,0,2,15,4,1,4,0,6,0,3,0,0,0,0,2,60,0,0,0,normal
2024-01-01 22:30:00,0,3,0,0,0,0,0,0,0,0,15,1,2,2,0,0,0,0,0,0,0,0,0,17,0,0,0,normal
2024-01-01 22:31:00,0,3,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,11,0,4,0,normal
2024-01-01 22:32:00,2,2,2,0,1,0,0,0,0,0,7,2,1,1,0,12,0,0,0,0,0,0,13,17,0,0,0,normal
2024-01-01 22:33:00,1,1,1,0,0,0,0,0,0,0,9,2,1,2,0,0,0,0,0,0,0,0,0,12,0,0,0,normal
2024-01-01 22:34:00,3,2,3,0,2,0,0,0,0,0,6,3,1,3,0,0,0,0,0,0,0,0,0,18,0,0,0,normal
2024-01-01 22:35:00,20,2,20,0,16,4,0,0,0,0,8,3,1,2,0,0,0,0,0,0,0,0,0,14,0,0,1,normal
2024-01-01 22:36:00,23,2,23,0,22,0,0,0,0,0,10,2,2,2,0,0,0,0,0,0,0,0,0,18,0,0,0,normal
2024-01-01 22:37:00,18,1,18,0,15,3,0,0,0,0,10,2,1,2,0,0,0,0,0,0,0,0,0,19,0,2,0,normal
2024-01-01 22:38:00,7,3,7,0,4,2,0,0,1,0,7,5,1,3,1,0,0,0,0,0,0,2,0,18,0,0,0,normal
2024-01-01 22:39:00,12,2,12,0,11,0,0,0,0,0,11,2,1,1,0,0,0,0,0,0,0,0,0,13,0,0,0,normal
2024-01-01 22:40:00,0,1,0,4,0,0,45,0,0,7,13,7,3,11,0,1,0,22,1,0,2,0,0,15,0,56,0,normal
2024-01-01 22:41:00,2,1,2,0,1,0,0,0,0,0,9,4,2,2,0,0,0,0,0,0,0,0,0,36,0,0,0,normal
2024-01-01 22:42:00,0,2,0,0,0,0,3,0,0,0,8,4,2,3,0,0,0,0,0,0,0,0,0,21,0,0,2,normal
2024-01-01 22:43:00,2,2,2,0,0,1,0,0,0,0,25,4,1,4,0,0,0,0,1,0,0,0,0,28,0,0,4,normal
2024-01-01 22:44:00,12,1,12,0,11,0,4,2,0,3,11,6,1,5,4,0,0,0,0,1,0,1,1,34,0,0,0,normal
2024-01-01 22:45:00,19,1,19,0,0,18,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,normal
2024-01-01 22:46:00,4,1,4,0,3,0,2,50,9,41,7,8,3,10,3,9,0,37,7,0,0,6,19,42,0,11,0,normal
2024-01-01 22:47:00,10,1,10,0,10,0,0,0,0,0,10,6,2,4,0,0,0,0,0,0,0,0,0,52,0,0,0,normal
2024-01-01 22:48:00,19,1,19,0,16,3,0,0,0,0,8,3,2,5,0,0,0,0,2,0,0,0,0,13,0,8,0,normal
2024-01-01 22:49:00,4,2,4,0,3,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,normal
2024-01-01 22:50:00,11,2,11,0,10,0,0,0,0,0,10,2,0,2,0,0,0,0,0,0,0,0,0,50,0,0,0,normal
2024-01-01 22:51:00,2,2,2,0,1,0,0,0,0,0,26,2,1,3,0,0,0,0,0,0,0,0,0,40,0,0,0,normal
2024-01-01 22:52:00,13,2,13,0,12,0,0,0,0,0,7,2,2,3,0,0,0,0,0,0,0,0,0,34,0,0,0,normal
2024-01-01 22:53:00,11,2,11,0,10,0,0,0,0,0,26,4,2,6,0,0,0,0,0,0,0,0,0,51,0,0,0,normal
2024-01-01 22:54:00,5,4,5,0,4,1,0,0,0,0,26,4,2,6,0,0,0,0,0,0,0,0,0,16,0,0,1,normal
2024-01-01 22:55:00,11,2,11,0,10,0,0,0,0,0,11,2,2,9,0,0,0,0,0,0,0,0,0,13,0,10,0,normal
2024-01-01 22:56:00,10,1,10,0,9,0,0,0,0,0,10,2,1,2,0,0,0,0,0,0,0,0,3,19,0,0,0,normal
2024-01-01 22:57:00,7,1,7,0,6,0,6,63,12,50,7,8,2,10,6,23,70,3,2,3,1,10,33,6,0,7,118,normal
2024-01-01 22:58:00,6,2,6,0,4,2,0,0,0,0,12,4,1,2,0,0,0,0,0,0,0,0,0,11,0,0,0,normal
2024-01-01 22:59:00,0,1,0,0,0,0,0,0,0,0,11,3,1,2,0,0,0,0,0,0,0,0,0,12,0,0,0,normal
2024-01-01 23:00:00,8,1,8,1,7,0,0,1,1,0,25,3,1,3,0,1,0,0,0,0,0,1,0,64,0,0,0,normal
2024-01-01 23:01:00,19,1,19,3,12,6,0,0,1,0,10,4,2,4,0,0,13,0,2,0,0,2,0,12,0,0,0,normal
2024-01-01 23:02:00,25,1,25,1,24,0,2,91,20,71,12,3,2,5,7,15,0,19,3,0,0,10,22,41,0,12,0,normal
2024-01-01 23:03:00,8,2,8,0,7,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,normal
2024-01-01 23:04:00,7,1,7,0,0,7,53,86,6,80,9,4,2,7,0,29,70,34,1,1,0,3,31,15,0,32,0,normal
2024-01-01 23:05:00,0,1,0,0,0,0,0,0,0,0,26,2,0,3,0,0,0,0,0,0,0,0,0,37,0,0,0,normal
2024-01-01 23:06:00,5,4,5,0,3,1,0,0,0,0,11,2,1,3,0,0,0,0,0,0,0,0,0,12,0,0,0,normal
2024-01-01 23:07:00,0,1,0,0,0,0,0,0,0,0,10,2,1,1,0,0,0,0,0,0,0,0,0,12,0,0,0,normal
2024-01-01 23:08:00,9,4,9,2,0,8,0,0,0,0,13,6,1,6,0,0,0,0,1,3,0,2,0,21,0,0,0,normal
2024-01-01 23:09:00,9,1,9,18,0,8,5,36,15,22,5,5,2,3,18,8,56,11,0,0,0,10,5,10,0,3,0,normal
2024-01-01 23:10:00,2,1,2,0,1,1,58,0,0,10,6,2,1,4,0,15,0,20,1,0,0,0,17,7,0,30,0,normal
2024-01-01 23:11:00,15,1,15,0,12,3,19,20,0,19,24,2,2,9,0,6,32,9,6,0,13,0,12,138,0,269,34,normal
2024-01-01 23:12:00,14,2,14,0,13,0,0,0,0,0,12,2,1,3,0,0,0,0,0,0,0,0,0,41,0,0,42,normal
2024-01-01 23:13:00,4,1,4,0,3,0,0,0,0,0,11,1,1,1,0,0,0,0,0,0,0,0,0,6,0,0,0,normal
2024-01-01 23:14:00,0,2,0,0,0,0,4,0,0,0,7,3,1,6,0,0,0,1,0,0,0,0,0,21,0,0,0,normal
2024-01-01 23:15:00,4,3,4,0,3,0,0,0,0,0,16,2,2,4,0,0,0,0,0,0,0,0,0,12,0,0,0,normal
2024-01-01 23:16:00,6,2,6,0,5,0,0,0,0,0,6,2,1,2,0,0,0,0,0,0,0,0,0,30,0,19,0,normal
2024-01-01 23:17:00,0,2,0,0,0,0,0,0,0,0,6,3,2,6,0,0,0,0,0,0,0,0,1,42,0,0,0,normal
2024-01-01 23:18:00,0,1,0,0,0,0,0,0,0,0,7,4,2,3,0,0,0,0,0,0,0,0,0,18,0,0,4,normal
2024-01-01 23:19:00,0,5,0,0,0,0,0,0,0,0,6,2,1,3,0,0,4,0,0,0,0,0,0,16,0,0,1,normal
2024-01-01 23:20:00,0,2,0,0,0,0,5,3,0,5,8,6,2,5,0,0,0,0,1,2,0,5,0,44,0,0,0,normal
2024-01-01 23:21:00,2,1,2,0,1,0,0,0,0,0,6,3,1,3,0,1,0,0,0,0,0,0,3,18,0,188,0,normal
2024-01-01 23:22:00,1,1,1,0,0,0,0,0,0,0,7,2,2,3,0,0,0,0,0,0,0,0,0,14,0,5,0,normal
2024-01-01 23:23:00,10,1,10,0,9,0,0,0,0,0,9,2,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,normal
2024-01-01 23:24:00,14,2,14,0,0,14,0,0,0,0,26,2,2,5,0,0,0,0,0,0,0,0,0,31,0,0,0,normal
2024-01-01 23:25:00,8,2,8,0,7,0,0,0,0,0,26,2,1,3,0,0,0,0,0,0,0,0,0,80,0,0,0,normal
2024-01-01 23:26:00,16,1,16,0,16,0,0,0,0,0,7,2,1,2,0,0,0,0,0,0,0,0,0,18,0,0,0,normal
2024-01-01 23:27:00,17,2,17,0,16,0,0,0,0,0,6,5,0,2,0,11,0,0,0,0,0,0,12,38,0,0,0,normal
2024-01-01 23:28:00,3,2,3,0,2,0,0,0,0,0,26,2,2,7,0,0,0,0,0,10,1,0,0,81,0,0,0,normal
2024-01-01 23:29:00,1,3,1,0,0,0,21,0,0,2,9,2,1,2,0,13,0,0,0,0,0,0,35,25,0,8,0,normal
2024-01-01 23:30:00,2,2,2,10,0,1,10,6,4,3,12,6,0,4,3,5,9,0,30,0,0,2,0,49,0,13,0,normal
2024-01-01 23:31:00,11,3,11,0,10,0,0,0,0,0,16,3,2,3,0,0,0,0,0,0,0,0,0,33,0,0,0,normal
2024-01-01 23:32:00,0,3,0,0,0,0,0,0,0,0,6,2,1,2,0,0,0,0,0,0,0,0,0,11,0,0,0,normal
2024-01-01 23:33:00,0,1,0,0,0,0,0,0,0,0,6,2,1,0,0,0,0,0,0,0,0,0,0,12,0,0,1,normal
2024-01-01 23:34:00,5,1,5,0,4,0,0,0,2,0,6,3,2,3,0,0,0,0,0,0,0,0,0,31,0,2,23,normal
2024-01-01 23:35:00,8,1,8,0,7,0,0,0,0,0,6,2,1,2,0,0,0,0,0,0,0,0,0,15,0,0,0,normal
2024-01-01 23:36:00,6,1,6,0,5,0,0,0,0,0,15,1,1,1,0,0,0,0,0,0,0,0,0,62,0,0,0,normal
2024-01-01 23:37:00,3,3,3,0,2,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,normal
2024-01-01 23:38:00,1,2,1,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,normal
2024-01-01 23:39:00,16,1,16,0,15,0,3,0,0,0,14,5,2,7,0,0,0,2,0,0,0,0,1,93,0,0,0,normal
2024-01-01 23:40:00,10,1,10,0,9,0,0,0,0,0,26,3,3,5,0,0,0,0,0,0,0,0,0,20,0,0,0,normal
2024-01-01 23:41:00,2,2,2,0,1,0,0,0,0,0,8,2,2,3,0,0,0,0,0,0,0,0,0,11,0,0,0,normal
2024-01-01 23:42:00,4,2,4,0,2,1,5,5,0,7,11,3,2,3,0,0,1,7,0,0,0,0,1,76,0,0,0,normal
