timestamp,announcements,withdrawals,nlri_ann,dups,origin_0,origin_2,origin_changes,imp_wd,imp_wd_spath,imp_wd_dpath,as_path_max,unique_as_path_max,edit_distance_avg,edit_distance_max,edit_distance_dict_0,edit_distance_dict_1,edit_distance_dict_2,edit_distance_dict_3,edit_distance_dict_4,edit_distance_dict_5,edit_distance_dict_6,edit_distance_unique_dict_0,edit_distance_unique_dict_1,number_rare_ases,rare_ases_avg,nadas,flaps,data_source,label
2024-01-01 10:34:00,54,23,24,2,0,0,0,15,11,3,12,2,1.8,1,0,0,3,0,0,0,0,0,0,9,0.0646067415730337,1,0,synthetic,copula_anomaly
2024-01-01 10:35:00,97,6,55,0,0,0,0,17,11,5,10,1,1.0,1,0,1,0,0,0,0,0,0,1,42,0.0289193302891933,2,0,synthetic,copula_anomaly
2024-01-01 10:36:00,2056,0,1973,0,0,0,0,1,0,0,23,4,1.7272727272727273,3,0,6,0,0,21,0,0,0,5,160,0.0160599571734475,0,0,synthetic,copula_anomaly
2024-01-01 10:37:00,60,9,27,5,0,0,0,7,5,2,14,6,2.0,4,0,1,0,1,0,0,0,0,0,9,0.0202166064981949,2,0,synthetic,copula_anomaly
2024-01-01 10:38:00,509,16,420,0,0,0,0,14,2,7,15,3,2.0,2,0,2,2,0,0,0,0,0,1,66,0.024639423076923,0,0,synthetic,copula_anomaly
2024-01-01 10:39:00,222,1,163,0,0,0,0,22,13,9,9,5,1.0,1,0,2,1,1,0,0,0,0,2,44,0.0199335548172757,0,0,synthetic,copula_anomaly
2024-01-01 10:40:00,555,7,429,0,0,0,0,24,0,23,11,4,2.2,3,0,10,2,1,0,0,0,0,9,67,0.0191599115696389,0,0,synthetic,copula_anomaly
2024-01-01 10:41:00,257,4,216,0,0,0,0,14,0,10,18,3,1.4,4,0,1,9,0,0,0,0,0,1,104,0.0750129332643559,0,0,synthetic,copula_anomaly
2024-01-01 10:42:00,23,20,13,2,0,0,0,8,0,5,15,5,6.25,13,0,3,0,0,0,0,0,0,2,9,0.0145475155866238,0,0,synthetic,copula_anomaly
2024-01-01 10:43:00,389,10,344,0,0,0,0,11,0,6,11,6,1.6666666666666667,3,0,0,4,0,0,0,0,0,0,45,0.020774016661394,0,0,synthetic,copula_anomaly
2024-01-01 10:44:00,54,8,28,0,0,0,0,20,1,13,12,4,2.2448979591836733,4,0,5,3,0,0,0,0,0,5,13,0.0611620795107033,0,0,synthetic,copula_anomaly
2024-01-01 10:45:00,254,4,193,0,0,0,0,11,0,8,17,3,1.8571428571428568,3,0,4,0,0,0,0,0,0,4,51,0.0526315789473684,1,0,synthetic,copula_anomaly
2024-01-01 10:46:00,939,13,952,0,0,0,0,1,0,0,17,6,1.5,3,0,0,0,0,0,0,0,0,0,61,0.0,0,0,synthetic,copula_anomaly
2024-01-01 10:47:00,184,11,122,0,0,0,0,0,0,0,18,6,0.0,2,0,0,0,0,0,0,0,0,0,12,0.0437881873727087,0,0,synthetic,copula_anomaly
2024-01-01 10:48:00,204,21,170,0,0,0,0,12,2,6,8,3,4.666666666666667,7,0,1,1,0,0,0,0,0,1,30,0.0506155950752394,0,0,synthetic,copula_anomaly
2024-01-01 10:49:00,93,1,57,0,0,0,0,10,1,5,10,4,2.0,5,0,0,0,2,0,0,0,0,0,50,0.0348027842227378,0,0,synthetic,copula_anomaly
2024-01-01 10:50:00,49,3,23,0,0,0,0,41,3,32,13,5,1.9444444444444444,11,0,26,0,1,0,0,0,0,22,16,0.0165964172813487,0,0,synthetic,copula_anomaly
2024-01-01 10:51:00,74,22,39,0,0,0,0,16,1,9,11,3,1.4285714285714286,2,0,3,2,0,0,0,0,0,2,26,0.04420866489832,1,0,synthetic,copula_anomaly
2024-01-01 10:52:00,60,40,31,1,0,0,0,22,4,13,11,1,1.0,0,0,47,0,0,6,0,0,0,37,11,0.0109614067138616,0,1,synthetic,copula_anomaly
2024-01-01 10:53:00,36,21,20,0,0,0,0,23,2,17,7,5,2.4545454545454546,6,0,2,0,23,2,0,1,0,2,12,0.0152087662951067,0,0,synthetic,copula_anomaly
2024-01-01 10:54:00,84,7,42,0,0,0,0,22,0,18,15,5,2.0,11,0,2,2,4,0,0,0,0,2,14,0.0284518828451882,0,0,synthetic,copula_anomaly
2024-01-01 10:55:00,40,0,18,2,0,0,0,20,11,9,9,2,2.0,1,0,2,3,0,0,0,0,0,3,10,0.0325881015536188,0,0,synthetic,copula_anomaly
2024-01-01 10:56:00,194,5,106,0,0,0,0,31,5,23,9,5,2.142857142857143,2,0,16,2,0,0,0,0,0,16,37,0.1054852320675105,0,0,synthetic,copula_anomaly
2024-01-01 10:57:00,1173,15,1109,0,0,0,0,14,0,8,14,2,2.333333333333333,4,0,3,0,0,0,0,0,0,2,110,0.0412044374009508,3,0,synthetic,copula_anomaly
2024-01-01 10:58:00,361,12,460,1,0,0,0,0,0,0,23,6,5.0,13,0,0,0,0,0,9,0,0,0,192,0.0414177618478693,0,0,synthetic,copula_anomaly
2024-01-01 10:59:00,4430,225,4341,0,0,0,0,1,0,0,11,2,1.1666666666666667,1,0,0,0,21,1,0,0,0,0,334,0.0132380195922689,3,0,synthetic,copula_anomaly
2024-01-01 11:00:00,94,0,63,0,0,0,0,4,0,3,26,1,2.7586206896551726,13,0,1,0,0,29,0,0,0,1,20,0.2407407407407407,2,0,synthetic,copula_anomaly
2024-01-01 11:01:00,444,41,373,0,0,0,0,17,0,16,13,4,1.0,3,0,7,2,0,0,0,0,0,4,67,0.0119266055045871,1,0,synthetic,copula_anomaly
2024-01-01 11:02:00,139,13,85,3,0,0,0,9,2,4,16,4,1.8571428571428568,3,0,1,3,0,0,0,0,0,0,15,0.0505548705302096,0,0,synthetic,copula_anomaly
2024-01-01 11:03:00,1638,5,1324,0,0,0,0,9,0,5,17,5,1.3333333333333333,4,0,1,0,2,0,0,0,0,1,118,0.0187416331994645,1,0,synthetic,copula_anomaly
2024-01-01 11:04:00,438,2,283,0,0,0,0,16,1,10,20,2,1.972972972972973,2,0,5,1,0,0,1,0,0,4,50,0.0361842105263157,0,0,synthetic,copula_anomaly
2024-01-01 11:05:00,44,23,24,0,0,0,0,1,0,0,16,6,7.0625,13,0,0,18,0,0,0,0,0,0,12,0.0241545893719806,0,0,synthetic,copula_anomaly
2024-01-01 11:06:00,1253,0,1255,0,0,0,0,1,0,0,37,1,3.571428571428572,2,0,0,34,3,0,0,0,0,0,94,0.0082028337061894,0,0,synthetic,copula_anomaly
2024-01-01 11:07:00,75,67,37,0,0,0,0,12,1,7,11,4,1.5,3,0,1,0,3,1,0,0,0,1,24,0.0647911338448422,1,0,synthetic,copula_anomaly
2024-01-01 11:08:00,190,1,130,0,0,0,0,0,0,0,17,2,2.7777777777777777,5,0,0,0,0,0,0,0,0,0,40,0.0482758620689655,0,0,synthetic,copula_anomaly
2024-01-01 11:09:00,492,5,352,0,0,0,0,17,1,11,15,6,1.8461538461538465,3,0,1,2,0,0,0,0,0,1,83,0.0539291217257318,0,0,synthetic,copula_anomaly
2024-01-01 11:10:00,269,84,189,0,0,0,0,26,0,23,14,1,1.6,1,0,5,6,1,0,0,0,0,4,40,0.0142729705619982,0,0,synthetic,copula_anomaly
2024-01-01 11:11:00,725,345,944,0,0,0,0,25,0,24,26,1,0.0,1,0,4,13,5,2,0,0,0,5,184,0.0066769388803287,3,0,synthetic,copula_anomaly
2024-01-01 11:12:00,16,0,9,4,0,0,0,23,12,11,8,7,5.285714285714286,13,0,5,0,0,0,0,0,0,3,4,0.1093247588424437,0,0,synthetic,copula_anomaly
2024-01-01 11:13:00,897,6,1080,0,641,38,0,10,4,4,15,6,2.933333333333333,13,0,1,3,0,0,0,0,0,1,59,0.0302197802197802,20,0,synthetic,copula_anomaly
2024-01-01 11:14:00,57,2,27,0,0,0,0,21,0,20,10,5,3.2,0,0,34,0,18,0,0,0,0,35,14,0.0462724935732647,0,0,synthetic,copula_anomaly
2024-01-01 11:15:00,179,1,115,0,0,0,0,13,0,10,10,3,5.0,13,0,5,0,0,0,0,0,0,4,27,0.035195103289977,0,0,synthetic,copula_anomaly
2024-01-01 11:16:00,74,0,40,14,0,43,0,8,2,3,24,1,1.0,10,0,6,0,0,0,0,0,0,4,7,0.0424308787298111,0,1,synthetic,copula_anomaly
2024-01-01 11:17:00,102,44,59,0,0,0,0,18,0,13,33,1,1.6666666666666667,5,0,8,0,0,0,8,0,0,7,29,0.0177890724269377,1,0,synthetic,copula_anomaly
2024-01-01 11:18:00,461,28,399,0,0,0,0,0,0,0,8,3,1.0,3,0,0,0,1,0,0,0,0,0,23,0.0277410832232496,16,0,synthetic,copula_anomaly
2024-01-01 11:19:00,239,2,178,1,0,0,0,18,1,12,9,2,2.625,5,0,6,0,0,0,0,0,0,5,20,0.0531062124248497,0,1,synthetic,copula_anomaly
2024-01-01 11:20:00,79,1011,40,0,0,0,0,21,8,10,12,3,2.0,0,0,0,46,0,1,0,0,0,0,34,0.0984455958549222,1,0,synthetic,copula_anomaly
2024-01-01 11:21:00,52,341,26,0,0,0,0,27,0,24,14,2,2.4285714285714284,1,0,23,1,0,0,0,0,0,20,10,0.1004784688995215,0,0,synthetic,copula_anomaly
2024-01-01 11:22:00,297,7,250,1,0,0,0,16,7,7,9,2,1.0,2,0,5,0,0,1,0,0,0,5,61,0.0431778929188255,1,0,synthetic,copula_anomaly
2024-01-01 11:23:00,142,5,97,0,0,0,0,21,0,21,11,4,1.25,2,0,8,3,0,0,0,0,0,6,31,0.0463695183321351,0,0,synthetic,copula_anomaly
2024-01-01 11:24:00,1639,0,1559,0,0,0,0,15,0,12,14,3,1.75,0,0,0,6,3,0,0,0,0,0,123,0.0152738380973161,0,0,synthetic,copula_anomaly
2024-01-01 11:25:00,123,2,77,0,0,0,0,13,0,9,12,5,2.466666666666667,7,0,2,3,0,0,0,0,0,1,15,0.0293367346938775,0,0,synthetic,copula_anomaly
2024-01-01 11:26:00,698,0,873,2,0,0,0,15,8,6,19,5,2.763157894736842,13,0,2,0,0,0,0,0,0,2,46,0.0193720774883099,2,0,synthetic,copula_anomaly
2024-01-01 11:27:00,1510,127,1319,0,0,0,0,34,19,14,15,4,6.0,13,0,9,0,0,0,0,0,0,7,94,0.0518867924528301,0,0,synthetic,copula_anomaly
2024-01-01 11:28:00,128,10,110,1,0,20,0,20,11,9,20,4,3.739130434782609,2,0,6,2,0,0,0,0,0,6,73,0.0691489361702127,0,0,synthetic,copula_anomaly
2024-01-01 11:29:00,5848,0,4971,0,0,0,0,1,0,1,20,4,1.3,0,0,0,4,32,0,0,0,0,0,293,0.054229934924078,0,0,synthetic,copula_anomaly
2024-01-01 11:30:00,510,223,472,0,0,0,0,1,0,0,16,4,1.0,4,0,0,2,0,0,0,0,0,0,259,0.0307377049180327,0,0,synthetic,copula_anomaly
2024-01-01 11:31:00,280,2,221,0,0,0,0,25,1,21,18,5,2.909090909090909,7,0,18,0,0,0,0,0,0,14,76,0.0357941834451901,0,0,synthetic,copula_anomaly
2024-01-01 11:32:00,113,2,81,0,0,0,0,9,0,5,8,4,0.0,0,0,6,0,0,0,0,0,0,5,16,0.0044182621502209,2,0,synthetic,copula_anomaly
2024-01-01 11:33:00,282,27,226,0,0,0,0,15,3,7,13,3,1.5412844036697249,2,0,3,0,0,0,0,0,0,2,51,0.0410677618069815,6,0,synthetic,copula_anomaly
2024-01-01 11:34:00,101,82,48,0,0,0,0,29,5,22,13,6,0.0,0,0,6,13,0,0,0,0,0,4,20,0.0343213728549142,0,0,synthetic,copula_anomaly
2024-01-01 11:35:00,274,2,201,0,0,0,0,3,1,1,14,2,2.6666666666666665,3,0,0,0,0,4,0,0,0,0,43,0.0406006674082313,0,0,synthetic,copula_anomaly
2024-01-01 11:36:00,68,1,37,0,0,0,0,14,11,1,10,5,2.5454545454545454,6,0,6,0,0,0,0,0,0,6,11,0.019614253023864,0,0,synthetic,copula_anomaly
2024-01-01 11:37:00,84,0,44,1,0,0,0,0,0,0,8,2,2.8,2,0,0,1,0,0,0,1,0,0,15,0.0261627906976744,0,0,synthetic,copula_anomaly
2024-01-01 11:38:00,919,7,747,0,0,0,0,14,0,13,19,3,2.333333333333333,3,0,12,19,0,0,0,0,0,14,111,0.0417853751187084,1,0,synthetic,copula_anomaly
2024-01-01 11:39:00,1016,0,539,0,0,0,0,3,2,1,20,1,0.0,0,0,0,2,2,0,0,0,0,0,74,0.0976331360946745,0,0,synthetic,copula_anomaly
2024-01-01 11:40:00,68,1,33,0,0,0,0,4,3,0,15,3,3.0,2,0,0,0,4,0,0,5,0,0,19,0.0385756676557863,0,0,synthetic,copula_anomaly
2024-01-01 11:41:00,357,3,279,0,0,0,0,10,8,1,15,4,0.0,1,0,2,0,0,0,0,0,0,1,38,0.0272338510015755,1,0,synthetic,copula_anomaly
2024-01-01 11:42:00,170,4,121,0,0,0,0,23,4,14,10,4,1.9714285714285715,2,0,11,0,1,0,0,0,0,8,36,0.0380165289256198,1,0,synthetic,copula_anomaly
2024-01-01 11:43:00,162,5,101,0,0,0,0,20,4,11,10,6,2.3703703703703702,4,0,2,1,1,0,0,0,0,1,47,0.0375073833431777,0,0,synthetic,copula_anomaly
2024-01-01 11:44:00,89,15,54,3,0,0,0,4,0,4,10,3,3.0,5,0,3,0,0,0,0,2,0,1,10,0.0093283582089552,0,0,synthetic,copula_anomaly
2024-01-01 11:45:00,84,28,39,3,0,0,0,84,0,83,7,7,1.5,1,0,44,2,17,0,0,0,0,30,2,0.0269607843137254,1,0,synthetic,copula_anomaly
2024-01-01 11:46:00,279,6,202,0,0,0,0,14,0,8,17,3,0.0,1,0,6,1,0,0,0,0,0,4,47,0.0607142857142857,0,0,synthetic,copula_anomaly
2024-01-01 11:47:00,41,0,19,0,0,0,0,35,10,22,19,6,2.333333333333333,8,0,10,3,0,0,0,4,0,11,6,0.0495780590717299,0,0,synthetic,copula_anomaly
2024-01-01 11:48:00,288,7,176,0,0,0,0,141,0,140,14,2,1.75,6,0,25,62,8,0,0,0,0,21,16,0.016711229946524,0,0,synthetic,copula_anomaly
2024-01-01 11:49:00,251,2,265,0,0,0,0,12,11,0,33,2,2.5384615384615383,0,0,0,27,0,0,0,3,0,0,13,0.0041848008034817,1,0,synthetic,copula_anomaly
2024-01-01 11:50:00,563,0,341,1,0,0,0,77,0,76,17,3,0.0,0,0,110,22,21,0,2,0,0,113,579,0.0248275862068965,2,0,synthetic,copula_anomaly
2024-01-01 11:51:00,87,0,49,0,0,0,0,11,0,11,14,5,1.947368421052632,7,0,2,4,0,0,0,0,0,2,42,0.093167701863354,0,0,synthetic,copula_anomaly
2024-01-01 11:52:00,152,117,91,0,0,0,0,6,0,5,11,4,1.0,1,0,2,1,0,0,0,0,0,1,63,0.0356394129979035,0,0,synthetic,copula_anomaly
2024-01-01 11:53:00,69,33,35,0,0,0,0,5,2,2,15,5,1.75,5,0,0,0,1,0,0,0,0,0,20,0.1264367816091954,10,0,synthetic,copula_anomaly
2024-01-01 11:54:00,132,7,71,0,0,0,0,49,0,48,8,2,1.4,2,0,20,3,7,0,0,0,0,21,68,0.0161977834612105,2,0,synthetic,copula_anomaly
2024-01-01 11:55:00,717,4,442,0,0,0,0,16,0,12,19,2,1.348936170212766,2,0,1,4,0,3,0,0,0,1,59,0.0191304347826086,0,0,synthetic,copula_anomaly
2024-01-01 11:56:00,39,0,20,3,0,0,0,7,1,3,10,2,3.0,2,0,0,0,2,0,2,0,0,0,13,0.0600858369098712,0,0,synthetic,copula_anomaly
2024-01-01 11:57:00,1629,389,1796,0,0,39,0,23,15,7,9,9,9.0,17,0,7,0,7,2,0,7,0,3,248,0.0909090909090909,0,1,synthetic,copula_anomaly
2024-01-01 11:58:00,199,51,154,0,0,0,0,23,2,17,11,2,3.076923076923077,13,0,7,0,21,0,0,0,0,6,53,0.017094017094017,2,0,synthetic,copula_anomaly
2024-01-01 11:59:00,218,2,157,0,0,0,0,21,3,13,7,2,1.15,2,0,4,2,0,0,0,0,0,3,35,0.0194805194805194,0,0,synthetic,copula_anomaly
2024-01-01 12:00:00,194,20,153,0,0,0,0,16,0,16,14,3,2.727272727272727,5,0,3,13,0,0,0,0,0,4,49,0.0235546038543897,2,0,synthetic,copula_anomaly
2024-01-01 12:01:00,127,1,78,0,0,0,0,29,0,26,15,3,1.0,2,0,4,15,3,0,0,0,0,3,25,0.0333333333333333,0,0,synthetic,copula_anomaly
2024-01-01 12:02:00,111,3,63,0,0,0,0,11,4,4,15,2,1.84,0,0,1,0,0,3,0,0,0,1,30,0.0223509933774834,0,0,synthetic,copula_anomaly
2024-01-01 12:03:00,33,21,17,0,0,0,0,64,5,51,11,4,1.588235294117647,1,0,22,4,0,0,0,0,0,21,16,0.0681114551083591,0,0,synthetic,copula_anomaly
2024-01-01 12:04:00,217,18,161,0,0,0,0,25,1,21,19,1,1.0,1,0,6,0,2,0,0,0,0,9,73,0.0569948186528497,0,0,synthetic,copula_anomaly
2024-01-01 12:05:00,697,3,601,0,0,0,0,12,1,7,20,2,1.696969696969697,1,0,1,2,0,1,0,0,0,1,113,0.0586510263929618,5,0,synthetic,copula_anomaly
2024-01-01 12:06:00,540,38,414,0,0,0,0,20,1,14,19,2,1.3333333333333333,3,0,11,0,0,0,0,0,0,9,64,0.0309789343246592,0,0,synthetic,copula_anomaly
2024-01-01 12:07:00,75,43,41,0,0,3,0,24,7,15,8,7,4.785714285714286,11,0,6,5,0,0,4,3,0,4,23,0.0801186943620178,1,0,synthetic,copula_anomaly
2024-01-01 12:08:00,99,56,37,0,0,0,0,10,1,5,17,9,1.7272727272727273,0,0,2,1,0,0,0,0,0,1,26,0.0125733909382962,0,0,synthetic,copula_anomaly
2024-01-01 12:09:00,61,0,31,0,0,28,0,41,2,33,15,4,10.0,6,0,37,0,1,1,0,0,0,46,20,0.0651465798045602,1,0,synthetic,copula_anomaly
2024-01-01 12:10:00,127,4,77,0,0,0,0,0,0,0,14,3,2.607142857142857,6,0,0,0,0,0,0,0,0,0,22,0.1183800623052959,0,0,synthetic,copula_anomaly
2024-01-01 12:11:00,138,8,91,0,0,0,0,3,0,2,15,2,1.8,0,0,2,0,0,0,0,1,0,2,18,0.0511695906432748,0,0,synthetic,copula_anomaly
2024-01-01 12:12:00,102,12,60,0,0,0,0,27,3,22,15,5,2.083333333333333,4,0,9,3,0,0,0,0,0,8,25,0.0287200094551471,0,0,synthetic,copula_anomaly
2024-01-01 12:13:00,239,1,153,4,0,0,0,54,0,53,12,4,1.5,2,0,32,0,2,6,0,0,0,22,73,0.0197132616487455,1,0,synthetic,copula_anomaly
2024-01-01 12:14:00,139,4,78,0,0,0,0,9,2,4,14,2,2.0,0,0,1,0,0,0,0,0,0,1,22,0.0221975582685904,0,0,synthetic,copula_anomaly
2024-01-01 12:15:00,606,3,509,0,0,0,0,11,2,6,15,4,6.0,6,0,0,6,0,3,0,0,0,0,26,0.0445103857566765,1,0,synthetic,copula_anomaly
2024-01-01 12:16:00,47,0,25,0,0,0,0,7,4,2,15,5,4.75,13,0,0,0,6,0,0,0,0,0,10,0.0240384615384615,0,0,synthetic,copula_anomaly
2024-01-01 12:17:00,522,3,423,3,0,0,0,3,0,2,19,3,3.25,5,0,4,0,0,0,0,0,0,2,66,0.1428571428571428,0,0,synthetic,copula_anomaly
2024-01-01 12:18:00,1762,0,1498,0,0,0,0,53,36,16,21,3,3.76,3,0,8,4,0,0,0,1,0,5,198,0.0585241730279898,0,0,synthetic,copula_anomaly
2024-01-01 12:19:00,44,1,20,0,0,0,0,20,0,18,10,4,3.25,13,0,8,3,0,0,0,0,0,5,14,0.0304671631685849,1,0,synthetic,copula_anomaly
2024-01-01 12:20:00,266,0,225,0,0,0,0,0,0,0,9,3,1.2222222222222223,3,0,0,3,0,0,0,0,0,0,35,0.022641839321619,0,0,synthetic,copula_anomaly
2024-01-01 12:21:00,1107,48,990,0,0,0,0,44,0,43,10,4,1.565217391304348,5,0,46,0,0,18,0,0,0,41,80,0.0120025268477574,0,0,synthetic,copula_anomaly
2024-01-01 12:22:00,359,3,270,0,0,0,0,17,5,8,15,2,2.0,5,0,5,0,0,0,0,0,0,4,76,0.0682926829268292,1,0,synthetic,copula_anomaly
2024-01-01 12:23:00,142,1,95,0,0,0,0,45,0,44,11,4,2.8857142857142857,2,0,12,6,2,3,0,0,0,5,87,0.0493506493506493,1,0,synthetic,copula_anomaly
2024-01-01 12:24:00,153,0,86,0,0,0,0,182,0,181,7,7,1.0,0,0,55,127,2,0,0,0,0,37,16,0.0095482068001863,0,0,synthetic,copula_anomaly
2024-01-01 12:25:00,63,56,36,0,0,0,0,3,2,0,8,2,2.5454545454545454,0,0,0,8,19,0,0,0,0,0,22,0.0439492417208294,0,0,synthetic,copula_anomaly
2024-01-01 12:26:00,184,35,118,0,0,2,0,13,0,11,22,3,4.0,11,0,1,4,10,0,0,0,0,1,24,0.0901960784313725,0,0,synthetic,copula_anomaly
2024-01-01 12:27:00,194,1,147,0,0,0,0,0,0,0,7,3,1.6666666666666667,0,0,0,1,0,0,0,0,0,0,28,0.0838471023427866,0,0,synthetic,copula_anomaly
2024-01-01 12:28:00,91,2,53,0,0,0,0,2,0,2,12,5,1.5,4,0,1,0,0,0,0,0,0,1,59,0.0161943319838056,5,0,synthetic,copula_anomaly
2024-01-01 12:29:00,102,22,62,0,0,0,0,7,0,5,10,2,4.17910447761194,5,0,3,0,0,0,0,0,0,1,18,0.0212249848392965,0,0,synthetic,copula_anomaly
2024-01-01 12:30:00,4006,1,3236,0,0,43,0,24,3,17,36,7,6.0,16,0,0,5,24,0,4,0,0,0,146,0.0694980694980695,0,0,synthetic,copula_anomaly
2024-01-01 12:31:00,44,0,19,0,0,0,0,93,0,92,7,1,2.0,0,0,51,4,2,0,7,0,0,40,10,0.0081843635580443,0,0,synthetic,copula_anomaly
2024-01-01 12:32:00,295,10,232,2,0,0,0,19,0,13,16,4,3.0,2,0,6,0,0,0,0,0,0,3,65,0.0193548387096774,1,0,synthetic,copula_anomaly
2024-01-01 12:33:00,1472,3,1334,0,0,0,0,12,0,11,15,4,2.6666666666666665,5,0,4,0,0,1,0,0,0,2,82,0.059880239520958,0,0,synthetic,copula_anomaly
2024-01-01 12:34:00,96,28,65,0,0,0,0,11,0,11,13,4,2.0,6,0,6,1,0,0,0,0,0,6,19,0.0366795366795366,0,0,synthetic,copula_anomaly
2024-01-01 12:35:00,282,24,219,0,0,0,0,10,9,0,15,1,2.0,1,0,2,0,1,0,0,0,0,1,48,0.0345937248592115,0,0,synthetic,copula_anomaly
2024-01-01 12:36:00,76,533,37,0,0,0,0,52,0,52,20,4,3.0,8,0,28,21,0,0,0,0,0,26,30,0.1339869281045751,37,0,synthetic,copula_anomaly
2024-01-01 12:37:00,141,0,122,0,0,0,0,35,13,22,7,4,1.0,1,0,21,0,0,1,1,0,0,15,102,0.0707831325301204,0,0,synthetic,copula_anomaly
2024-01-01 12:38:00,60,0,31,0,0,0,0,40,1,36,12,3,4.25,4,0,9,4,0,3,0,0,0,6,23,0.0652631578947368,0,0,synthetic,copula_anomaly
2024-01-01 12:39:00,283,4,236,0,0,0,0,14,0,13,15,2,1.0,0,0,7,1,0,0,0,0,0,6,59,0.0213188841303267,0,0,synthetic,copula_anomaly
2024-01-01 12:40:00,307,10,230,0,0,0,0,1,0,0,15,4,2.8,3,0,0,0,0,1,0,0,0,0,44,0.0196078431372549,2,0,synthetic,copula_anomaly
2024-01-01 12:41:00,215,45,317,0,0,0,0,0,0,0,6,1,2.75,4,0,0,0,0,0,0,0,0,0,18,0.1552511415525114,0,0,synthetic,copula_anomaly
2024-01-01 12:42:00,4,0,2,0,0,0,0,0,0,0,10,7,3.25,7,0,0,0,2,0,1,0,0,0,4,0.013215859030837,8,0,synthetic,copula_anomaly
2024-01-01 12:43:00,76,24,35,0,0,0,0,17,0,16,14,4,1.5625,1,0,3,1,12,0,0,0,0,3,12,0.0203890321068666,0,0,synthetic,copula_anomaly
2024-01-01 12:44:00,1103,8,1200,1,0,0,0,27,5,19,16,3,2.6,9,0,3,2,6,0,0,0,0,2,68,0.0385409941897998,0,0,synthetic,copula_anomaly
2024-01-01 12:45:00,35,18,17,0,0,0,0,0,0,0,13,4,1.1428571428571428,7,0,0,4,1,0,0,0,0,0,12,0.0391644908616188,0,0,synthetic,copula_anomaly
2024-01-01 12:46:00,20,1,9,0,0,0,0,103,0,102,11,6,10.0,6,0,120,0,3,0,0,0,0,96,4,0.0535714285714285,2,0,synthetic,copula_anomaly
2024-01-01 12:47:00,278,0,144,0,277,0,2,95,79,12,6,1,2.4,9,0,6,87,0,0,0,0,0,16,0,0.0114481969089868,0,0,synthetic,copula_anomaly
2024-01-01 12:48:00,69,54,34,2,0,0,0,26,2,21,16,2,1.0,3,0,0,5,21,0,0,0,0,0,3,0.0128343528847307,0,0,synthetic,copula_anomaly
2024-01-01 12:49:00,611,1,515,0,0,0,0,15,0,11,11,2,2.6,1,0,14,0,0,0,0,0,0,12,55,0.0708333333333333,0,0,synthetic,copula_anomaly
2024-01-01 12:50:00,182,2,184,0,0,0,0,6,1,3,13,1,6.0,4,0,0,0,0,0,0,1,0,0,145,0.0795107033639143,0,0,synthetic,copula_anomaly
2024-01-01 12:51:00,480,37,398,0,0,0,0,8,4,3,30,2,2.75,2,0,0,0,1,0,0,0,0,0,63,0.0618324901630129,1,0,synthetic,copula_anomaly
2024-01-01 12:52:00,142,25,75,0,0,0,0,13,0,10,13,5,2.888888888888889,5,0,5,0,0,0,0,0,0,3,21,0.0645526613816534,0,0,synthetic,copula_anomaly
2024-01-01 12:53:00,650,0,647,0,0,0,0,8,0,4,18,3,4.722222222222222,5,0,2,1,0,0,0,0,0,3,185,0.0341055341055341,0,0,synthetic,copula_anomaly
2024-01-01 12:54:00,1014,5,1174,0,0,0,0,15,10,5,23,4,5.0,13,0,0,2,1,0,0,0,0,0,96,0.0331534309946029,0,0,synthetic,copula_anomaly
2024-01-01 12:55:00,33,295,16,0,0,0,0,36,0,36,9,2,0.0,0,0,8,1,29,0,0,0,0,6,14,0.027364378300528,20,0,synthetic,copula_anomaly
2024-01-01 12:56:00,105,0,110,0,0,18,0,5,1,2,25,1,0.0,0,0,1,0,43,0,0,0,0,1,77,0.0698967434471803,4,0,synthetic,copula_anomaly
2024-01-01 12:57:00,377,2,271,0,0,0,0,90,1,89,11,3,10.0,13,0,41,4,0,9,0,0,0,32,60,0.168,3,0,synthetic,copula_anomaly
2024-01-01 12:58:00,97,2,46,0,0,0,0,13,9,3,10,2,2.357142857142857,4,0,6,0,0,1,0,0,0,5,14,0.020935960591133,0,0,synthetic,copula_anomaly
2024-01-01 12:59:00,35,54,18,0,0,0,0,22,0,18,8,5,3.8,9,0,10,0,0,0,0,0,0,7,12,0.0924170616113744,2,0,synthetic,copula_anomaly
2024-01-01 13:00:00,456,2,479,0,0,0,0,2,1,0,13,3,1.0625,3,0,0,0,0,0,0,0,0,0,87,0.0721271393643031,3,0,synthetic,copula_anomaly
2024-01-01 13:01:00,74,20,41,0,0,0,0,119,7,95,19,4,5.0,8,0,25,10,0,23,0,0,0,21,13,0.0128617363344051,0,0,synthetic,copula_anomaly
2024-01-01 13:02:00,88,2,49,0,0,0,0,13,0,8,13,2,1.5,1,0,1,0,0,3,0,0,0,1,29,0.0382775119617224,0,0,synthetic,copula_anomaly
2024-01-01 13:03:00,233,5,193,0,0,0,0,1,0,0,11,2,3.0,1,0,0,1,0,0,0,0,0,0,77,0.0120709166352319,0,0,synthetic,copula_anomaly
2024-01-01 13:04:00,84,2,48,0,0,0,0,24,0,24,15,3,1.9259259259259256,6,0,12,3,0,0,0,0,0,11,19,0.0304568527918781,0,0,synthetic,copula_anomaly
