announcements,withdrawals,nlri_ann,dups,origin_0,origin_2,origin_changes,imp_wd,imp_wd_spath,imp_wd_dpath,as_path_max,unique_as_path_max,edit_distance_max,edit_distance_dict_0,edit_distance_dict_1,edit_distance_dict_2,edit_distance_dict_3,edit_distance_dict_4,edit_distance_dict_5,edit_distance_dict_6,edit_distance_unique_dict_0,edit_distance_unique_dict_1,number_rare_ases,nadas,flaps,edit_distance_avg,rare_ases_avg,timestamp,label,discovered_label,generation_method,log_transform_used,bgp_constraints_enforced
11,3,11,2,8,3,1,1,1,0,13,3,3,1,1,0,2,0,0,0,1,1,7,1,1,1.7015488438592121,0.12047365336053867,2024-01-02 20:03:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
81,17,81,2,38,43,5,25,2,23,8,5,4,2,12,21,4,0,0,0,2,9,31,2,15,1.760924734144512,0.0784164440406278,2024-01-02 20:04:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
606,3,606,3,582,24,4,5,1,4,28,4,4,2,2,4,2,1,0,0,1,2,84,4,2,2.006777070022283,0.03064319769037505,2024-01-02 20:05:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
55,13,55,2,51,4,2,7,2,5,8,2,3,3,5,1,6,0,0,0,2,5,33,7,7,1.652680223107638,0.11913904105372489,2024-01-02 20:06:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
8,1,8,3,7,1,1,3,3,0,4,2,1,3,1,0,0,0,0,0,3,1,4,0,0,0.33047025280463355,0.18409529121037832,2024-01-02 20:07:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
8,0,8,1,3,5,1,2,1,1,8,3,4,1,0,0,0,1,0,0,1,0,7,3,0,2.2914623740005293,0.19598094013647183,2024-01-02 20:08:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
37,1,37,0,33,4,1,5,0,5,7,4,4,0,4,1,1,0,0,0,0,4,20,6,1,1.5673421363006734,0.12650888249286232,2024-01-02 20:09:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
39,9,39,1,24,15,4,9,3,5,11,3,4,4,6,2,1,0,0,0,3,5,30,7,2,1.1613450968835926,0.15989715692531825,2024-01-02 20:10:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
74,1,74,2,61,13,4,5,1,4,11,4,3,2,4,13,1,0,0,0,2,4,10,17,0,1.7434304252435169,0.02984878028462243,2024-01-02 20:11:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
15,1,15,0,10,5,3,2,0,2,7,3,4,0,1,2,2,1,0,0,0,1,15,1,0,2.476556102135773,0.21111292826981007,2024-01-02 20:12:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
45,2,45,0,2,43,0,0,0,0,12,2,2,0,0,2,0,0,0,0,0,0,36,0,2,1.9135342426802773,0.1514254678744362,2024-01-02 20:13:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
655,2,655,1,583,72,6,4,1,3,28,4,5,1,3,11,4,1,1,0,1,3,122,6,1,2.2653973379178836,0.041149618074051715,2024-01-02 20:14:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
32,8,32,1,14,18,2,4,0,4,9,3,6,0,1,1,2,0,1,0,0,1,24,2,1,3.2987782996214645,0.1536238754664425,2024-01-02 20:15:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
20,3,20,0,9,11,1,5,0,5,12,5,8,0,1,3,1,1,1,0,0,1,17,3,0,3.345839972028183,0.16881282197211794,2024-01-02 20:16:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
118,1,118,0,116,1,1,3,0,2,28,4,5,1,0,1,1,1,0,0,1,0,83,11,1,3.6223016489227264,0.1598930429741497,2024-01-02 20:17:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
37,1,37,4,17,20,3,7,1,6,9,7,4,3,7,2,2,1,0,0,2,4,14,1,1,1.3259197641483214,0.06836247310734944,2024-01-02 20:18:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
49,1,49,2,13,36,6,3,0,3,9,4,4,1,6,3,2,1,0,0,1,5,17,2,1,1.7794064393793858,0.0871899037427496,2024-01-02 20:19:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
22,4,22,1,17,5,1,2,0,2,9,3,6,0,0,0,1,1,1,1,0,0,22,2,1,4.425990364989499,0.1717174131183049,2024-01-02 20:20:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
9,1,9,0,2,7,1,0,0,0,7,3,3,0,0,1,0,1,0,0,0,0,9,0,0,2.467824396799959,0.19706227856087427,2024-01-02 20:21:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
37,3,37,0,27,9,3,3,0,3,8,4,3,0,4,2,1,0,0,0,0,2,19,0,2,1.5989054174763506,0.12182069982297497,2024-01-02 20:22:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
23,5,23,0,17,6,1,2,0,2,9,3,7,0,0,0,1,1,1,1,0,0,21,2,1,4.966478455131186,0.16111318318044143,2024-01-02 20:23:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
100,5,100,1,98,2,1,2,0,2,23,4,6,1,1,2,1,0,1,0,1,1,67,6,3,2.4912398156369244,0.16025602710049205,2024-01-02 20:24:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
36,1,36,1,16,20,2,2,0,2,10,4,3,0,2,3,2,0,0,0,0,2,6,0,0,1.745784763064791,0.03543395287043226,2024-01-02 20:25:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
615,4,615,1,574,41,4,9,1,8,28,4,4,1,3,8,4,1,0,0,1,3,95,7,0,2.1803294678447416,0.03393373437211448,2024-01-02 20:26:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
142,6,142,10,116,26,11,15,7,8,17,4,3,12,11,7,2,0,0,0,8,9,64,3,3,0.9914732532293963,0.09665287887631052,2024-01-02 20:27:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
116,14,116,2,74,42,16,16,2,14,10,3,7,3,19,14,5,0,0,1,2,14,63,9,1,1.7370946304077592,0.11480209021181197,2024-01-02 20:28:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
14,3,14,0,8,6,1,1,0,0,7,3,5,0,0,1,1,0,1,0,0,0,19,0,0,3.2108460435365593,0.2668263367066055,2024-01-02 20:29:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
54,12,54,2,51,3,2,7,2,5,7,2,3,3,5,0,6,0,0,0,2,5,31,6,7,1.6775619841188665,0.12076446238665495,2024-01-02 20:30:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
26,4,26,1,19,7,2,5,1,4,11,6,3,1,1,3,3,0,0,0,1,1,16,2,0,2.0107482705451614,0.11774280330394456,2024-01-02 20:31:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
90,22,90,1,37,53,3,4,1,3,14,2,3,1,2,5,1,0,0,0,1,2,40,1,0,1.6389285380161074,0.08953852506643273,2024-01-02 20:32:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
163,6,163,0,155,8,2,2,0,2,22,4,3,0,2,5,1,1,0,0,0,1,96,16,2,2.091933110385714,0.13710608025330573,2024-01-02 20:33:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
90,1,90,0,88,2,0,0,0,0,28,2,2,0,0,1,0,0,0,0,0,0,49,10,0,1.9911975268113844,0.1421953834549437,2024-01-02 20:34:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
105,1,105,0,102,3,1,1,1,0,28,2,2,1,0,0,0,0,0,0,1,0,75,12,1,0.7601786507669777,0.17891301009833754,2024-01-02 20:35:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
14,5,14,0,8,5,1,3,0,3,8,2,1,0,4,1,0,0,0,0,0,4,12,0,2,1.1860600980040144,0.197212861754469,2024-01-02 20:36:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
85,12,85,4,48,37,12,16,0,16,11,5,6,2,5,25,3,4,0,1,2,5,27,3,9,2.191305302341564,0.06378056687261129,2024-01-02 20:37:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
10,0,10,0,8,2,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,20,0,0,0.0,0.3741566273227144,2024-01-02 20:38:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
8,1,8,1,4,4,1,2,1,1,9,3,3,1,0,1,1,0,0,0,1,0,4,2,0,1.5410714521378055,0.10791557696003971,2024-01-02 20:39:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
25,4,25,1,11,14,2,7,2,5,12,5,9,3,4,1,1,0,0,0,2,4,17,2,4,2.3155906327722673,0.1204668285279135,2024-01-02 20:40:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
20,5,20,0,12,8,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,29,0,5,0.21605063871630703,0.23240182334317339,2024-01-02 20:41:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
22,1,22,0,16,6,0,0,0,0,10,2,3,0,0,0,0,1,0,0,0,0,29,1,1,2.837195018910389,0.25703786852058097,2024-01-02 20:42:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
8,1,8,1,4,4,1,2,0,2,8,3,2,1,1,2,0,0,0,0,1,1,7,4,0,1.5833797382041992,0.18518312274648002,2024-01-02 20:43:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
31,1,31,2,25,5,2,7,1,6,9,7,7,2,1,3,4,1,1,1,2,1,18,5,0,2.7895389270898674,0.12190369095876039,2024-01-02 20:44:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
132,13,132,2,122,10,1,3,0,3,28,3,6,1,2,1,0,0,1,1,1,1,84,33,4,2.467758635018036,0.1477474911120687,2024-01-02 20:45:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
81,11,81,3,45,36,5,9,0,9,11,5,6,1,2,16,2,1,1,0,1,2,28,3,7,2.218050198210098,0.0649301247699147,2024-01-02 20:46:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
114,0,114,0,104,9,2,2,0,2,28,4,10,0,2,0,2,0,0,0,0,1,69,12,0,5.001352211557638,0.14625553163423313,2024-01-02 20:47:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
51,4,51,0,16,35,0,0,0,0,15,2,2,0,0,1,0,0,0,0,0,0,27,2,2,1.688557475667701,0.07430075372207623,2024-01-02 20:48:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
49,2,49,1,11,38,4,3,1,2,11,4,5,2,4,3,1,0,1,0,1,2,42,7,2,1.6254247364085066,0.17446153816338808,2024-01-02 20:49:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
21,0,21,0,15,6,0,5,0,5,6,2,2,0,1,5,0,0,0,0,0,1,7,1,0,1.9523231527865532,0.07547066243540222,2024-01-02 20:50:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
20,1,20,0,8,12,1,0,0,0,6,2,3,0,0,4,1,0,0,0,0,0,19,2,1,2.198024724757759,0.18495197239275443,2024-01-02 20:51:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
23,1,23,0,16,6,0,0,0,0,10,2,4,0,0,0,0,1,0,0,0,0,33,1,1,3.8148718502887515,0.2519796153599921,2024-01-02 20:52:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
25,9,25,0,23,2,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,30,1,1,0.0,0.2653858028044236,2024-01-02 20:53:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
23,0,23,2,18,5,1,2,0,2,7,4,3,1,1,2,1,0,0,0,1,1,12,1,0,1.4674829417372868,0.13196821864002906,2024-01-02 20:54:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
175,25,175,0,132,43,14,1,0,1,12,3,4,0,7,12,6,2,1,0,0,7,96,20,5,2.25806198563852,0.11572564939645891,2024-01-02 20:55:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
205,22,205,1,195,10,2,2,0,2,16,3,6,1,2,23,10,1,0,1,1,2,100,21,1,2.21861798281373,0.07091444904481091,2024-01-02 20:56:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
8,1,8,3,7,1,1,3,3,0,4,2,1,3,1,0,0,0,0,0,3,1,4,0,0,0.35322095240589946,0.17959868234801046,2024-01-02 20:57:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
102,0,102,2,98,4,3,3,0,3,28,4,3,1,3,3,1,0,0,0,1,2,62,15,0,1.6013362467020085,0.16224706920281157,2024-01-02 20:58:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
39,13,39,3,13,26,1,4,0,4,10,5,4,3,2,2,1,1,0,0,1,1,17,20,0,1.4223505495681112,0.08061283396358004,2024-01-02 20:59:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
87,7,87,2,70,17,5,5,0,5,9,5,5,0,5,4,3,1,1,0,0,3,57,17,2,2.246739398876851,0.14323722946194964,2024-01-02 21:00:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
27,1,27,0,19,8,2,2,0,2,12,3,3,0,1,1,2,0,0,0,0,1,32,3,0,2.1421739923772294,0.2083431827818864,2024-01-02 21:01:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
112,5,112,1,107,5,0,5,1,4,28,2,2,1,5,1,0,0,0,0,1,5,66,11,5,1.0,0.1313974200353526,2024-01-02 21:02:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
10,2,10,2,10,0,0,3,0,3,6,2,1,1,3,0,0,0,0,0,1,3,12,1,0,0.762605597841332,0.2638834878337731,2024-01-02 21:03:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
181,12,181,10,146,35,7,7,2,5,16,5,7,7,15,12,12,3,2,0,3,15,82,4,9,2.2427086957703626,0.07939713846348623,2024-01-02 21:04:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
542,1,542,0,526,16,1,3,0,3,28,2,2,0,1,3,1,0,0,0,0,1,82,2,1,1.5718512407120073,0.034111992123095757,2024-01-02 21:05:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
607,1,607,1,584,23,4,5,1,4,28,4,5,1,2,2,3,0,1,0,1,2,82,2,0,2.2281501460394386,0.030086609077413787,2024-01-02 21:06:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
696,12,696,4,606,90,8,6,2,3,28,4,4,3,4,12,5,0,1,0,3,3,128,3,2,1.608309389586607,0.040585769261491,2024-01-02 21:07:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
119,46,119,0,88,31,0,1,0,1,26,2,2,0,1,13,1,0,0,0,0,0,59,16,13,2.05972313537791,0.10036448536798886,2024-01-02 21:08:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
86,7,86,4,33,53,6,11,0,11,12,4,8,1,7,3,10,0,0,0,1,7,42,1,2,2.542010257568738,0.08361159631593114,2024-01-02 21:09:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
616,0,616,1,567,49,3,4,2,2,28,3,5,2,1,5,1,2,1,0,2,1,106,6,0,2.0946844128787507,0.03810879000335857,2024-01-02 21:10:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
66,11,66,19,50,13,4,18,5,13,11,5,4,19,9,5,5,2,0,0,12,9,17,2,5,1.019259116459453,0.04970795101252935,2024-01-02 21:11:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
38,7,38,5,22,16,6,9,4,4,10,3,4,6,8,2,2,2,1,0,5,7,18,9,3,1.3262165737927236,0.11546020425555706,2024-01-02 21:12:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
30,1,30,4,19,11,2,5,0,5,8,9,4,2,2,4,4,2,1,0,1,1,11,6,0,2.4431341272770175,0.08534946208636275,2024-01-02 21:13:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
587,0,587,1,565,22,2,2,1,1,28,3,3,2,1,2,1,0,0,0,1,1,88,2,0,1.3710452702170446,0.03351094410133463,2024-01-02 21:14:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
38,7,38,1,17,21,2,1,1,0,10,2,2,1,0,2,0,0,0,0,1,0,21,1,3,1.3141167846170985,0.10577088051644422,2024-01-02 21:15:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
43,9,43,2,22,22,5,3,2,1,10,3,3,2,2,5,2,0,0,0,2,1,27,3,7,1.7158860921666692,0.1144816893167325,2024-01-02 21:16:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
35,5,35,0,13,22,4,3,0,2,10,4,6,0,0,5,0,3,0,2,0,0,36,4,3,3.4907659244308604,0.18356312937855718,2024-01-02 21:17:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
206,32,206,0,201,5,0,0,0,0,20,2,1,0,1,0,0,0,0,0,0,1,52,4,1,1.0295204882507087,0.035259132783776806,2024-01-02 21:18:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
69,4,69,1,59,10,5,5,1,4,11,4,3,1,5,4,1,0,0,0,1,5,23,2,2,1.4354547064057692,0.07191516923260285,2024-01-02 21:19:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
23,0,23,2,17,6,1,1,0,1,7,3,2,2,0,4,0,0,0,0,1,0,4,2,0,1.4592841507700842,0.03891317498226968,2024-01-02 21:20:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
607,3,607,3,584,23,3,5,0,5,28,5,6,2,4,3,3,0,0,0,2,2,102,10,3,1.933622153102189,0.037959630082794314,2024-01-02 21:21:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
162,6,162,0,55,107,2,4,0,4,15,3,4,0,2,15,0,1,1,0,0,2,22,4,2,2.3381422910432,0.039733067868607655,2024-01-02 21:22:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
31,1,31,1,21,10,2,7,1,6,12,4,2,1,3,6,1,0,0,0,1,3,17,4,0,1.6475311905803416,0.11385944516131272,2024-01-02 21:23:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
82,15,82,1,60,22,4,3,1,2,18,4,7,1,2,4,1,2,0,0,1,1,70,3,1,2.6,0.13116784134498224,2024-01-02 21:24:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
15,1,15,2,7,8,3,3,1,2,8,3,2,2,3,3,0,0,0,0,2,2,7,2,1,1.1458991734159798,0.11226488421543834,2024-01-02 21:25:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
48,1,48,3,31,16,5,6,3,3,9,3,3,1,4,6,9,0,0,0,1,3,19,4,0,2.1844028161973528,0.07797641081946677,2024-01-02 21:26:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
39,6,39,4,14,25,1,5,0,4,9,4,3,4,3,2,1,1,0,0,2,2,14,15,0,1.195276298333079,0.07614138895260322,2024-01-02 21:27:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
93,1,93,0,90,3,0,0,0,0,28,1,0,0,0,0,0,0,0,0,0,0,69,11,1,0.0,0.1927471035793168,2024-01-02 21:28:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
82,10,82,1,23,59,10,3,1,2,11,3,3,1,4,8,1,0,0,0,1,4,46,5,4,1.707086242476415,0.10432703336475013,2024-01-02 21:29:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
119,13,119,3,101,18,3,6,1,5,11,6,5,2,4,5,1,1,0,0,1,2,65,1,6,1.7762889958427461,0.1063173108618387,2024-01-02 21:30:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
20,0,20,2,11,8,1,2,1,1,14,3,3,1,2,0,5,0,0,0,1,2,10,3,0,2.125,0.10254545038977729,2024-01-02 21:31:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
40,5,40,10,23,17,8,9,5,4,10,3,5,7,8,2,3,3,1,0,5,7,9,12,3,1.607257976580235,0.045430889866760416,2024-01-02 21:32:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
580,1,580,0,565,15,1,1,1,0,28,1,0,1,0,0,0,0,0,0,1,0,73,3,0,0.03219831647971472,0.028194464136439553,2024-01-02 21:33:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
50,0,50,0,43,7,1,1,0,1,12,2,3,0,0,0,1,0,0,0,0,0,32,6,0,3.0620637393560086,0.10016278908540437,2024-01-02 21:34:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
29,7,29,0,12,17,3,1,0,1,9,4,5,0,0,4,0,3,1,1,0,0,29,1,5,3.2744365009720013,0.19351535510126366,2024-01-02 21:35:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
13,1,13,0,8,4,3,5,0,5,8,3,4,0,0,5,1,0,0,0,0,0,14,2,0,2.157506865479399,0.20339752340501827,2024-01-02 21:36:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
17,1,17,6,13,4,1,7,7,0,7,2,2,7,0,1,0,0,0,0,7,0,6,2,0,0.2666441411195375,0.13202390352199259,2024-01-02 21:37:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
28,3,28,3,18,10,2,3,0,3,11,3,3,2,2,5,1,0,0,0,1,2,19,2,0,1.514451998659597,0.13860898982029995,2024-01-02 21:38:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
39,8,39,1,17,21,2,1,1,0,10,2,2,1,0,2,0,0,0,0,1,0,22,1,3,1.4711909843889206,0.11296559846939803,2024-01-02 21:39:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
128,8,128,0,98,30,3,6,1,5,19,4,5,1,4,5,4,1,2,0,1,2,66,4,2,2.345918674045214,0.0789601357594153,2024-01-02 21:40:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
18,1,18,1,13,5,2,2,0,2,8,4,3,0,4,1,1,1,0,0,0,2,17,1,0,1.9045745775785983,0.19281472888010773,2024-01-02 21:41:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
11,0,11,1,6,5,1,4,2,2,11,2,1,2,2,0,0,0,0,0,2,2,15,3,0,0.6358004857729282,0.2598144786210699,2024-01-02 21:42:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
22,1,22,1,12,10,3,1,1,0,7,3,2,1,0,5,0,0,0,0,1,0,19,2,0,1.8272300873987424,0.19316804761798295,2024-01-02 21:43:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
668,7,668,2,643,25,1,3,2,2,28,2,1,3,2,2,0,0,0,0,2,2,106,8,2,0.5454094680845777,0.035737711878623964,2024-01-02 21:44:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
73,3,73,0,59,14,3,3,0,2,14,4,6,0,1,4,1,1,0,0,0,1,45,3,1,2.375459044761904,0.10052953028846348,2024-01-02 21:45:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
29,1,29,1,21,8,1,4,1,3,7,3,3,2,3,1,1,0,0,0,1,2,20,5,0,1.042104775394731,0.16100966436850842,2024-01-02 21:46:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
677,15,677,0,658,19,1,1,0,1,28,3,2,0,1,2,0,0,0,0,0,1,127,11,0,1.849612902339173,0.042636132304427476,2024-01-02 21:47:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
18,1,18,1,8,9,2,3,1,2,10,4,2,2,4,1,1,0,0,0,2,2,14,3,0,0.8839512788831658,0.1935315136268632,2024-01-02 21:48:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
24,3,24,1,10,14,0,1,1,0,7,2,0,1,0,0,0,0,0,0,1,0,19,0,1,0.1802695291634624,0.18287699838068056,2024-01-02 21:49:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
7,2,7,0,3,4,1,1,0,1,8,3,3,0,1,1,1,0,0,0,0,1,6,3,1,1.9914291853375334,0.16413438051639237,2024-01-02 21:50:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
13,1,13,2,8,5,2,2,2,0,8,1,1,3,0,1,0,0,0,0,2,0,16,3,1,0.3122719312095633,0.26501196520432174,2024-01-02 21:51:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
64,17,64,1,32,32,5,14,0,14,15,5,4,1,6,10,5,3,0,0,1,5,18,0,14,2.104656148925512,0.05208642204597591,2024-01-02 21:52:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
22,1,22,0,16,6,1,7,0,7,6,3,3,0,2,6,1,0,0,0,0,2,9,0,1,1.9225553996603624,0.09213507243171343,2024-01-02 21:53:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
31,7,31,4,19,12,3,5,3,2,10,3,6,4,1,3,1,0,1,1,3,1,30,6,3,1.9324463037140436,0.1808680245234661,2024-01-02 21:54:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
373,22,373,4,301,72,12,7,0,7,24,6,13,3,3,37,7,3,0,1,2,3,144,16,4,2.892025986500137,0.08112995219074147,2024-01-02 21:55:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
14,2,14,0,8,6,1,0,0,0,7,2,5,0,0,0,1,0,1,0,0,0,24,0,0,3.6690686174549807,0.3327488891188364,2024-01-02 21:56:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
4,1,4,0,3,1,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,14,1,0,0.0,0.7233789206364478,2024-01-02 21:57:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
30,2,30,0,24,6,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,31,2,0,0.45959136721051874,0.1867078562127902,2024-01-02 21:58:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
38,3,38,0,27,10,2,3,0,3,8,4,3,0,4,2,1,0,0,0,0,2,18,0,2,1.5734586265830712,0.11609417328110573,2024-01-02 21:59:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
96,1,96,0,93,3,0,0,0,0,28,2,2,0,1,1,0,0,0,0,0,0,61,10,2,1.491051761588007,0.166566266075043,2024-01-02 22:00:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
9,0,9,0,2,7,1,0,0,0,7,3,2,0,1,2,0,0,0,0,0,1,8,0,0,1.7103457417885162,0.16750919141600926,2024-01-02 22:01:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
669,9,669,1,652,17,1,1,1,0,28,2,1,1,0,1,0,0,0,0,1,0,123,14,1,1.3136472259353376,0.04187232586918771,2024-01-02 22:02:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
5,2,5,0,3,2,1,0,0,0,6,2,1,0,1,0,0,0,0,0,0,1,14,1,1,1.0,0.586148480366588,2024-01-02 22:03:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
545,2,545,0,528,17,1,4,0,4,28,2,3,0,1,5,2,0,0,0,0,1,83,5,2,2.0147236293442017,0.03466044997444494,2024-01-02 22:04:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
36,6,36,0,30,6,1,3,0,3,13,4,3,0,1,2,2,0,0,0,0,1,43,5,1,2.110923964151231,0.26331438576936606,2024-01-02 22:05:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
66,8,66,4,42,24,0,1,0,1,8,2,3,0,1,0,5,0,0,0,0,1,51,0,0,2.5947227581413617,0.16762949853383582,2024-01-02 22:06:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
126,11,126,0,82,44,27,7,1,6,16,3,6,0,23,8,3,4,0,3,0,22,67,4,2,2.0004238779560186,0.0958513582582406,2024-01-02 22:07:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
68,1,68,1,61,7,2,3,1,2,9,3,2,1,2,15,0,0,0,0,1,2,14,36,1,1.798865795007502,0.04729979130968564,2024-01-02 22:08:00,synthetic,likely_normal_synthetic,enhanced_smote,True,True
