announcements,withdrawals,nlri_ann,dups,origin_0,origin_2,origin_changes,imp_wd,imp_wd_spath,imp_wd_dpath,as_path_max,unique_as_path_max,edit_distance_max,edit_distance_dict_0,edit_distance_dict_1,edit_distance_dict_2,edit_distance_dict_3,edit_distance_dict_4,edit_distance_dict_5,edit_distance_dict_6,edit_distance_unique_dict_0,edit_distance_unique_dict_1,number_rare_ases,nadas,flaps,edit_distance_avg,rare_ases_avg,timestamp,label,discovered_label,generation_method,log_transform_used,bgp_constraints_enforced
88,4,88,1,9,78,1,5,1,4,11,3,7,1,4,1,1,0,0,0,1,4,49,1,2,1.809464244470438,0.10667021118299144,2024-01-03 23:34:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
31,6,31,0,24,7,0,1,0,1,13,2,2,0,1,3,0,0,0,0,0,1,37,10,1,1.7405316968300117,0.19484546073336348,2024-01-03 23:35:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
51,2,51,2,28,23,3,3,1,2,19,5,4,2,0,7,1,2,0,0,2,0,40,8,0,2.055801924009862,0.12403891598791465,2024-01-03 23:36:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
118,35,118,2,102,16,5,3,2,1,16,3,3,3,3,0,3,0,0,0,2,3,47,11,4,1.3287400737669106,0.05411386768269252,2024-01-03 23:37:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
54,3,54,0,14,40,1,3,0,3,12,3,4,0,2,8,0,1,1,0,0,2,44,7,1,2.159467088930631,0.17216288724421416,2024-01-03 23:38:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
92,0,92,0,89,3,0,0,0,0,28,2,2,0,0,1,0,0,0,0,0,0,66,10,0,1.6313759776433767,0.18375989411384142,2024-01-03 23:39:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
85,5,85,1,71,13,5,7,1,6,11,4,3,1,3,7,2,0,0,0,1,2,30,11,2,1.8019462949106624,0.08848676268880731,2024-01-03 23:40:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
89,3,89,0,83,6,3,3,0,3,9,3,3,0,5,2,0,2,0,0,0,5,58,29,0,1.5966572640206491,0.1553300045735184,2024-01-03 23:41:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
54,11,54,0,10,44,1,2,1,1,17,2,2,1,0,5,0,0,0,0,1,0,42,8,10,1.6652871004640142,0.13607114885149107,2024-01-03 23:42:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
76,11,76,1,29,47,3,1,0,0,10,3,3,1,0,4,2,0,0,0,1,0,38,3,4,2.0275842595623557,0.10439734283716093,2024-01-03 23:43:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
45,9,45,0,41,4,1,1,0,1,15,2,3,0,1,1,2,0,0,0,0,1,43,2,0,2.0962120156918576,0.20163558221444733,2024-01-03 23:44:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
114,4,114,1,70,44,2,5,1,3,10,4,4,1,2,2,1,2,0,0,1,2,42,4,2,2.1723985014941007,0.06590561858650638,2024-01-03 23:45:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
73,11,73,3,25,48,13,2,1,1,10,3,4,4,1,16,0,3,0,0,1,1,31,7,7,1.948227082456645,0.07948763774753742,2024-01-03 23:46:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
73,2,73,0,46,27,4,1,0,1,13,2,3,0,1,0,4,0,0,0,0,1,72,6,1,2.601224605450898,0.15380133394076453,2024-01-03 23:47:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
64,25,64,3,40,24,8,4,3,1,16,3,4,3,2,6,2,2,0,0,3,2,51,9,2,1.787230552379546,0.13873135951980164,2024-01-03 23:48:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
121,7,121,1,109,12,2,1,1,0,28,2,2,2,0,1,0,0,0,0,1,0,81,14,0,0.6747403938170224,0.15297732611413303,2024-01-03 23:49:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
83,19,83,0,73,10,2,3,0,3,18,2,4,0,0,2,1,0,0,0,0,0,65,10,2,2.610740858142761,0.1542963114110082,2024-01-03 23:50:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
47,7,47,0,40,7,3,3,0,3,12,2,2,0,0,7,0,0,0,0,0,0,39,4,0,1.857123066402782,0.16059696480863345,2024-01-03 23:51:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
213,4,213,0,209,4,1,1,0,1,9,2,4,0,0,21,1,1,0,0,0,0,39,94,0,2.199210936649677,0.04814813203684779,2024-01-03 23:52:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
23,42,23,0,16,7,3,2,1,1,8,2,3,1,3,1,0,0,0,0,1,3,25,13,6,1.4794561626951417,0.19911787280908144,2024-01-03 23:53:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
50,6,50,3,47,3,1,3,2,1,11,2,3,3,1,0,1,0,0,0,2,1,41,11,2,1.2542198445657249,0.19064410760977396,2024-01-03 23:54:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
105,8,105,0,56,49,1,7,0,7,12,2,3,0,3,7,3,0,0,0,0,3,71,0,1,2.0327505563471777,0.1262844431395233,2024-01-03 23:55:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
65,1,65,1,33,32,8,8,1,7,10,3,4,0,2,9,2,4,0,0,0,2,53,17,0,2.3518123380175906,0.1603414631232673,2024-01-03 23:56:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
271,7,271,1,219,52,1,2,1,1,12,2,2,1,0,1,0,0,0,0,1,0,51,6,0,1.4922421618114312,0.03510079890780384,2024-01-03 23:57:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
111,0,111,2,107,4,1,5,0,5,28,5,6,2,3,1,1,0,0,0,2,2,76,13,0,2.296463711201627,0.17345658835531452,2024-01-03 23:58:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
76,4,76,0,19,57,0,2,0,2,10,2,3,0,0,1,2,0,0,0,0,0,49,8,0,2.635022491669041,0.08932955139835475,2024-01-03 23:59:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
49,4,49,2,39,10,3,3,2,1,9,5,3,3,2,3,7,0,0,0,2,2,37,8,1,1.972723000985391,0.18083467895698038,2024-01-04 00:00:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
112,18,112,1,104,8,2,1,1,0,13,2,10,1,1,0,0,0,0,0,1,1,92,19,5,3.9266359325403974,0.19448698490348387,2024-01-04 00:01:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
53,8,53,1,15,38,6,4,1,3,10,4,4,1,2,6,4,1,0,0,1,2,39,5,5,2.02208151369311,0.14607175458256827,2024-01-04 00:02:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
88,15,88,1,84,4,2,2,1,1,11,3,2,1,4,1,0,0,0,0,1,3,40,4,1,1.122536939536141,0.09342035402030584,2024-01-04 00:03:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
71,9,71,0,67,3,0,0,0,0,11,2,2,0,0,1,0,0,0,0,0,0,36,5,0,2.0,0.09519974949091542,2024-01-04 00:04:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
106,5,106,0,92,14,4,2,0,1,28,3,3,0,2,4,1,0,0,0,0,2,65,13,3,1.785182686156723,0.15435196660473768,2024-01-04 00:05:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
113,1,113,2,99,13,1,4,1,3,28,3,4,2,2,2,1,1,0,0,2,2,67,14,1,1.4797466854651355,0.1414335377761328,2024-01-04 00:06:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
111,2,111,0,17,94,2,5,0,5,12,2,2,0,4,26,0,0,0,0,0,4,49,6,0,1.8430160775996263,0.08279254187142612,2024-01-04 00:07:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
109,15,109,2,104,5,2,3,0,3,10,3,4,0,2,4,1,2,0,0,0,1,89,17,0,2.4021146668359425,0.16898116573882585,2024-01-04 00:08:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
103,1,103,1,76,27,3,9,1,7,11,3,4,1,6,5,1,1,1,0,1,6,58,16,1,1.792710738420818,0.10579771156203718,2024-01-04 00:09:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
134,8,134,5,114,20,5,7,4,4,28,4,3,5,5,9,1,0,0,0,5,3,79,14,3,1.4651156041626774,0.13558340900701904,2024-01-04 00:10:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
124,0,124,3,105,18,2,4,3,1,28,4,3,3,1,4,1,0,0,0,3,0,72,11,1,1.074687713172122,0.12213582458861501,2024-01-04 00:11:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
113,1,113,1,108,5,2,4,0,4,28,5,5,1,4,2,0,1,0,0,1,3,74,11,0,1.7423890290090904,0.16480531302410847,2024-01-04 00:12:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
140,4,140,3,134,6,1,3,1,2,17,3,7,3,1,3,0,0,0,0,2,1,34,3,1,2.2846959032936063,0.056130086481663885,2024-01-04 00:13:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
106,7,106,1,100,5,1,2,0,2,28,4,3,1,3,1,2,0,0,0,1,2,67,12,5,1.617821453113784,0.1633275874605051,2024-01-04 00:14:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
157,20,157,1,151,6,2,3,1,2,13,2,4,1,0,8,1,1,0,0,1,0,94,14,1,2.0,0.1156747434044689,2024-01-04 00:15:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
85,13,85,1,77,7,3,2,0,2,13,4,3,1,3,1,5,0,0,0,1,2,41,2,1,2.0047875225090737,0.08604609418510979,2024-01-04 00:16:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
35,42,35,0,29,6,1,1,1,0,13,2,2,1,0,1,0,0,0,0,1,0,30,17,1,1.0,0.12431496229131306,2024-01-04 00:17:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
107,2,107,0,97,7,3,0,0,0,28,3,3,0,0,2,2,0,0,0,0,0,67,11,2,2.0647377203434463,0.15489587945189537,2024-01-04 00:18:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
164,6,164,0,149,15,3,6,1,5,28,3,7,1,6,2,0,0,0,0,1,6,113,18,1,1.6372741078885444,0.16033676893420967,2024-01-04 00:19:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
100,6,100,0,55,45,1,8,0,8,11,3,4,1,3,7,4,0,0,0,0,3,75,3,1,2.0405902164617133,0.15325469243572643,2024-01-04 00:20:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
43,10,43,0,39,4,2,5,0,5,12,3,3,0,0,9,2,0,0,0,0,0,44,1,2,2.149973697789099,0.19438487123905143,2024-01-04 00:21:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
35,2,35,1,22,13,2,4,0,4,12,4,3,0,3,2,2,0,0,0,0,2,39,13,1,1.8607900376137216,0.18972946901739296,2024-01-04 00:22:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
122,1,122,2,104,17,5,6,2,4,28,3,2,1,6,7,0,0,0,0,1,5,61,9,2,1.4333581730012959,0.12843139517147678,2024-01-04 00:23:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
129,8,129,0,119,10,1,6,0,6,11,3,4,0,5,1,2,1,0,0,0,5,76,22,1,1.8309296716208776,0.11426620959402457,2024-01-04 00:24:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
104,2,104,2,97,6,1,2,1,1,28,3,2,1,2,1,0,0,0,0,1,1,64,11,1,1.0001135191091277,0.16243956919979305,2024-01-04 00:25:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
84,20,84,2,76,7,2,3,0,3,13,4,3,1,3,2,7,0,0,0,1,1,51,0,1,2.1512487713095734,0.10394678261557727,2024-01-04 00:26:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
65,9,65,0,37,28,2,2,0,2,11,3,4,0,2,2,1,1,0,0,0,2,55,3,1,2.1146264704103097,0.15784484903796486,2024-01-04 00:27:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
50,4,50,0,38,12,2,1,1,0,14,3,3,1,1,1,0,1,0,0,1,1,51,3,0,1.7731233055391584,0.21339115636337386,2024-01-04 00:28:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
119,2,119,0,85,34,0,1,0,1,8,2,1,0,1,0,0,0,0,0,0,1,46,5,0,1.1678145956460286,0.07485848653261903,2024-01-04 00:29:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
54,8,54,1,16,38,5,3,1,2,10,4,4,2,2,6,2,1,0,0,2,1,42,3,6,1.8526349617959226,0.15112271160695243,2024-01-04 00:30:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
320,1,320,0,308,12,2,3,0,3,10,5,4,0,1,4,3,1,0,0,0,1,43,3,1,2.4143978891233853,0.031470183649526556,2024-01-04 00:31:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
59,10,59,4,44,15,3,4,0,4,13,3,3,3,4,3,1,0,0,0,3,3,39,9,3,1.1983211713446162,0.1145114923978387,2024-01-04 00:32:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
85,27,85,0,83,2,1,1,1,0,9,1,0,1,0,0,0,0,0,0,1,0,45,6,3,0.213576117936344,0.10757959590125897,2024-01-04 00:33:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
97,8,97,0,73,24,2,2,0,2,11,3,4,1,6,2,1,1,0,0,1,6,59,5,1,1.983309651762311,0.11835457599642266,2024-01-04 00:34:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
100,1,100,1,97,3,1,2,1,1,28,2,4,1,1,0,0,1,0,0,1,1,71,12,0,1.6765950559996707,0.18211324610245416,2024-01-04 00:35:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
50,1,50,1,15,35,1,7,0,7,10,4,5,1,4,5,0,3,1,0,1,3,45,5,1,2.188449980159262,0.19497315062367795,2024-01-04 00:36:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
73,13,73,0,61,12,1,1,0,1,10,3,4,0,0,7,0,2,0,0,0,0,34,1,6,2.4547768271946424,0.089785208483038,2024-01-04 00:37:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
74,5,74,1,64,10,2,4,2,2,18,3,4,2,1,2,2,0,0,0,1,1,64,6,2,2.0484846675861093,0.13766769356043312,2024-01-04 00:38:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
37,7,37,2,32,5,1,2,1,1,15,3,4,2,1,1,1,1,1,0,1,1,38,5,1,1.8994268298143833,0.1990251885712254,2024-01-04 00:39:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
163,3,163,1,151,12,1,3,1,2,28,3,4,1,2,3,1,0,0,0,1,2,96,16,1,1.8973259838196852,0.12824868590559682,2024-01-04 00:40:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
94,8,94,3,11,83,4,4,1,3,14,4,5,2,5,3,1,0,1,0,2,2,65,5,7,1.60176726647886,0.13238151913335167,2024-01-04 00:41:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
41,4,41,1,25,16,2,4,1,3,12,3,2,1,4,3,0,0,0,0,1,3,26,11,2,1.269574626943562,0.10229076999789337,2024-01-04 00:42:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
102,1,102,0,99,3,1,2,0,2,28,3,4,0,0,1,2,1,0,0,0,0,61,11,0,2.9977321210742858,0.14380279414291544,2024-01-04 00:43:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
117,2,117,2,101,16,1,5,1,4,28,3,5,1,5,4,1,0,1,0,1,4,66,11,0,1.6666666666666667,0.1463794589964253,2024-01-04 00:44:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
63,4,63,2,58,5,3,5,1,4,12,3,2,2,3,5,0,0,0,0,1,3,39,3,0,1.2992309925013077,0.1115833086980274,2024-01-04 00:45:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
38,45,38,0,30,8,1,2,0,2,7,5,4,0,0,1,2,2,0,0,0,0,38,16,1,3.0670872696328564,0.24016921554187579,2024-01-04 00:46:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
135,0,135,0,109,26,2,3,1,2,28,5,2,1,4,1,0,0,0,0,1,2,97,19,0,1.019478923174232,0.16123002852853968,2024-01-04 00:47:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
67,20,67,3,51,16,1,5,3,1,12,2,5,3,1,1,0,1,0,0,3,1,43,4,2,1.2195905447308586,0.13232747552079782,2024-01-04 00:48:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
111,3,111,0,98,13,3,1,0,1,28,3,4,0,4,1,0,1,0,0,0,2,70,13,3,1.6583879455234491,0.16381935878692275,2024-01-04 00:49:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
57,15,57,4,53,4,2,3,1,2,10,4,3,3,2,5,1,0,0,0,2,2,30,4,3,1.4980222208939031,0.12217563618906122,2024-01-04 00:50:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
156,8,156,0,104,52,2,4,0,4,11,4,4,0,1,5,1,1,0,0,0,1,86,17,2,2.4564042878884447,0.1182062352482406,2024-01-04 00:51:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
165,6,165,0,148,16,2,5,1,4,28,3,7,1,4,2,0,0,0,0,1,4,105,15,2,2.662425905083265,0.14568585180450208,2024-01-04 00:52:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
35,6,35,1,28,7,1,3,1,2,10,3,5,1,2,0,0,0,1,0,1,2,30,13,1,1.578112924524458,0.19121511801033939,2024-01-04 00:53:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
70,0,70,0,25,45,2,6,0,6,13,3,4,0,6,9,0,1,0,0,0,6,50,5,0,1.681844969091184,0.13786555356795044,2024-01-04 00:54:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
50,8,50,0,39,11,2,1,1,0,12,3,2,1,1,1,0,0,0,0,1,1,50,4,0,1.1339643249542435,0.22340992933571097,2024-01-04 00:55:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
81,4,81,0,40,41,0,4,0,4,11,2,2,0,1,4,0,0,0,0,0,1,20,6,0,1.7986785739345128,0.04258974216402816,2024-01-04 00:56:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
73,6,73,0,56,17,1,1,0,1,10,2,2,0,0,2,0,0,0,0,0,0,58,3,1,1.9260154354943997,0.1497574073905735,2024-01-04 00:57:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
90,1,90,0,88,2,0,0,0,0,28,1,0,0,0,0,0,0,0,0,0,0,60,11,0,0.0,0.1749330068216862,2024-01-04 00:58:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
171,25,171,0,165,6,2,0,0,0,28,3,5,0,1,7,10,0,2,0,0,1,112,16,8,2.748007239518511,0.12027466278476791,2024-01-04 00:59:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
98,2,98,1,93,5,0,2,1,1,28,3,5,1,0,1,0,1,0,1,1,0,64,11,2,2.516767924124565,0.16511483996914583,2024-01-04 01:00:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
43,7,43,0,28,15,3,2,1,1,13,2,4,1,2,3,0,1,0,0,1,2,42,7,3,1.7154089189667172,0.18315759630417028,2024-01-04 01:01:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
36,6,36,2,24,12,1,4,1,3,10,6,4,2,1,2,2,1,0,0,2,1,42,8,2,1.8706173100215309,0.20148716435409061,2024-01-04 01:02:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
77,9,77,0,71,6,1,3,0,3,13,2,2,0,0,4,0,0,0,0,0,0,39,16,1,1.9378487788466734,0.10234709431104783,2024-01-04 01:03:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
90,5,90,1,22,68,3,5,0,5,12,4,3,1,6,2,2,0,0,0,1,5,45,3,3,1.5833573685908209,0.09043791007306826,2024-01-04 01:04:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
101,3,101,1,93,8,2,1,0,1,28,2,2,0,1,2,0,0,0,0,0,1,59,14,3,1.6633898497827428,0.14694701094274734,2024-01-04 01:05:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
112,10,112,0,108,3,0,0,0,0,12,2,3,0,0,1,2,0,0,0,0,0,46,2,2,2.286748287338463,0.068440738983219,2024-01-04 01:06:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
41,6,41,0,37,4,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,28,8,6,0.07302517034341582,0.15199319855006094,2024-01-04 01:07:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
36,25,36,0,30,6,1,1,1,0,13,2,2,1,0,1,0,0,0,0,1,0,32,13,1,1.0,0.14792364378643877,2024-01-04 01:08:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
148,1,148,1,129,19,3,2,0,1,28,5,4,1,2,2,3,1,0,0,1,1,92,10,0,2.2370567623688773,0.12734243095566022,2024-01-04 01:09:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
30,27,30,0,14,15,1,1,0,1,9,3,2,0,2,3,0,0,0,0,0,1,35,12,1,1.5998005068034187,0.19742617419511618,2024-01-04 01:10:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
110,1,110,2,105,5,2,7,1,6,28,4,3,1,2,8,0,0,0,0,1,1,62,11,0,1.7009493744723538,0.13923148553896034,2024-01-04 01:11:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
80,10,80,0,67,12,2,5,0,5,13,3,3,0,1,5,1,0,0,0,0,1,73,3,3,2.0978143423854045,0.16920643475094432,2024-01-04 01:12:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
41,9,41,0,14,26,3,4,1,3,10,3,3,1,3,2,1,0,0,0,1,2,31,8,5,1.5905653647397642,0.14149790758752478,2024-01-04 01:13:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
118,5,118,1,101,17,3,5,1,4,28,4,3,1,5,4,0,0,0,0,1,4,64,10,3,1.423687889910114,0.13615108351146968,2024-01-04 01:14:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
83,7,83,0,80,3,1,2,0,2,14,2,2,0,1,1,0,0,0,0,0,1,35,25,2,1.5862381530230913,0.07533283507282976,2024-01-04 01:15:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
74,19,74,0,28,46,4,1,1,0,11,2,3,1,0,5,1,0,0,0,1,0,35,4,5,1.8574845364770256,0.09777865808135465,2024-01-04 01:16:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
65,7,65,1,27,38,3,8,1,7,12,3,6,1,2,10,2,0,1,0,1,2,47,5,3,2.199825021952674,0.1356237541916574,2024-01-04 01:17:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
88,11,88,0,83,5,1,5,0,5,17,3,2,0,15,4,0,0,0,0,0,11,65,1,4,1.1967526299281932,0.15056083846277976,2024-01-04 01:18:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
94,0,94,0,91,3,0,0,0,0,28,1,0,0,0,0,0,0,0,0,0,0,68,11,0,0.0,0.18933076798718376,2024-01-04 01:19:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
121,3,121,1,107,14,3,4,1,3,13,3,4,1,0,3,5,1,0,0,1,0,113,5,1,2.4545422534896915,0.16676504478506804,2024-01-04 01:20:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
141,2,141,1,127,14,1,8,1,7,28,3,2,2,0,7,0,0,0,0,1,0,81,16,0,1.6699092763619732,0.13204988425059463,2024-01-04 01:21:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
73,6,73,1,67,6,1,2,1,1,17,2,4,1,0,1,1,0,1,0,1,0,57,3,0,2.4259249283142696,0.14819556801920022,2024-01-04 01:22:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
67,4,67,0,16,51,5,4,1,3,12,3,4,1,3,4,2,1,0,0,1,3,58,7,3,1.898849951208128,0.16330245029696625,2024-01-04 01:23:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
101,1,101,1,19,82,1,2,1,1,9,3,4,1,0,1,1,1,0,0,1,0,44,7,0,2.3543486955822868,0.09264125768478604,2024-01-04 01:24:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
110,6,110,2,109,1,0,3,1,2,28,2,4,2,0,1,0,1,0,0,2,0,72,10,1,1.5628111467245314,0.16856581212972244,2024-01-04 01:25:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
132,0,132,2,116,15,2,4,2,2,7,3,4,2,3,27,0,1,0,0,2,1,15,109,0,1.84108927552084,0.030321744938298152,2024-01-04 01:26:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
170,6,170,2,156,14,1,4,2,2,28,2,7,2,2,1,1,0,0,0,2,2,109,14,2,1.8579484985157733,0.12602590215932905,2024-01-04 01:27:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
126,2,126,2,118,8,0,3,1,2,11,3,3,1,2,1,3,0,0,0,1,2,37,5,2,2.021237386280172,0.0664018968536222,2024-01-04 01:28:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
83,16,83,0,77,5,1,0,0,0,10,2,3,0,0,1,0,1,0,0,0,0,40,2,9,2.2328134989479853,0.08289647567836991,2024-01-04 01:29:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
52,3,52,1,45,7,2,6,0,6,18,2,3,0,6,2,1,0,0,0,0,5,40,3,1,1.5126782275570656,0.14970847855016783,2024-01-04 01:30:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
51,0,51,0,38,13,1,1,0,1,18,2,4,0,0,0,0,2,0,0,0,0,52,2,0,3.8835071984552374,0.16978249880458707,2024-01-04 01:31:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
72,17,72,0,41,31,8,7,0,7,12,2,4,0,2,9,0,1,0,0,0,2,55,1,5,2.018068083470089,0.1533780175357752,2024-01-04 01:32:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
119,14,119,1,104,14,5,6,1,5,28,4,4,1,4,3,1,1,1,0,1,3,65,14,4,2.061779314329788,0.13120657237573535,2024-01-04 01:33:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
99,0,99,1,90,9,1,1,1,0,28,2,2,1,0,1,0,0,0,0,1,0,58,10,0,1.0,0.14350723271792798,2024-01-04 01:34:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
