announcements,withdrawals,nlri_ann,dups,origin_0,origin_2,origin_changes,imp_wd,imp_wd_spath,imp_wd_dpath,as_path_max,unique_as_path_max,edit_distance_max,edit_distance_dict_0,edit_distance_dict_1,edit_distance_dict_2,edit_distance_dict_3,edit_distance_dict_4,edit_distance_dict_5,edit_distance_dict_6,edit_distance_unique_dict_0,edit_distance_unique_dict_1,number_rare_ases,nadas,flaps,edit_distance_avg,rare_ases_avg,timestamp,label,discovered_label,generation_method,log_transform_used,bgp_constraints_enforced
167,9,167,2,138,29,6,6,1,5,23,4,4,1,13,10,8,2,1,0,1,12,92,6,7,1.9915243568884025,0.10579571974071311,2024-01-05 04:44:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
173,19,173,1,137,36,15,2,1,1,13,3,4,1,13,13,8,3,1,0,1,13,86,8,8,1.99413224211551,0.09610015176524112,2024-01-05 04:45:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
180,37,180,4,145,35,8,5,2,3,18,5,5,3,21,14,13,4,2,0,3,20,92,1,14,2.0170943750709545,0.09039649061577522,2024-01-05 04:46:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
181,5,181,15,146,35,7,9,2,7,14,5,9,9,11,10,11,3,2,0,4,10,75,9,5,2.436749464794812,0.07309654479297137,2024-01-05 04:47:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
199,26,199,2,168,31,8,7,1,6,16,3,9,1,12,15,5,2,0,0,1,12,63,2,6,2.510507760960813,0.06097916044545082,2024-01-05 04:48:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
180,23,180,6,146,34,8,6,2,4,17,5,6,4,19,13,13,4,2,0,3,19,87,2,12,2.088161837709168,0.08441534654725047,2024-01-05 04:49:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
181,41,181,3,143,37,7,5,2,3,17,5,5,2,19,13,12,3,2,0,2,18,96,2,12,2.111564199358141,0.09743625085110934,2024-01-05 04:50:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
178,30,178,3,143,35,10,4,2,2,17,4,5,2,19,14,11,4,2,0,2,19,89,2,12,1.9862721474920841,0.09039022290034936,2024-01-05 04:51:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
182,4,182,16,146,36,6,10,2,8,14,5,9,10,9,10,11,2,2,0,4,9,74,11,4,2.4880304633765107,0.0714314270102191,2024-01-05 04:52:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
181,44,181,3,141,39,7,5,1,3,17,5,5,2,17,13,12,3,2,0,2,16,99,3,11,2.1914506204989297,0.10338927611746793,2024-01-05 04:53:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
58,1,58,2,54,4,1,3,0,3,11,4,4,1,4,0,1,2,0,0,1,3,9,32,1,1.867344026990941,0.03475198834305524,2024-01-05 04:54:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
55,5,55,2,51,3,2,7,1,6,10,2,3,2,5,0,5,0,0,0,1,5,24,11,4,1.8069557646646968,0.09235401398638565,2024-01-05 04:55:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
54,9,54,1,51,2,1,3,0,3,11,3,3,0,4,1,2,0,0,0,0,3,30,10,0,1.6931314679312766,0.12348393022983464,2024-01-05 04:56:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
60,4,60,2,54,6,4,8,1,7,13,3,4,1,6,3,3,1,0,0,1,5,29,9,3,1.837154987741291,0.08954040264889124,2024-01-05 04:57:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
57,1,57,1,53,3,2,6,0,6,12,3,4,0,5,0,3,1,0,0,0,4,13,22,0,1.9440385167980347,0.04914616134604398,2024-01-05 04:58:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
53,6,53,1,46,7,3,5,1,4,10,4,5,1,2,2,1,0,2,0,1,2,29,5,0,2.341517803496772,0.11729887339632973,2024-01-05 04:59:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
55,7,55,2,51,3,2,7,1,6,9,2,3,2,5,0,5,0,0,0,1,5,26,9,5,1.7445372636223342,0.1029287420046764,2024-01-05 05:00:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
59,4,59,2,53,5,3,8,0,8,13,2,4,1,6,2,4,1,0,0,1,5,27,10,2,1.8576309404365672,0.08578190600503263,2024-01-05 05:01:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
54,4,54,1,48,6,3,6,1,5,11,3,5,1,3,1,2,0,1,0,1,3,24,7,0,2.239035678640726,0.09999942699171604,2024-01-05 05:02:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
54,4,54,1,48,5,3,6,1,5,11,3,5,1,4,1,2,0,1,0,1,3,24,7,0,2.2309412584508723,0.09863305223663077,2024-01-05 05:03:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
55,3,55,1,52,3,2,6,0,6,12,2,4,0,5,0,3,1,0,0,0,4,22,13,0,1.856753513398292,0.08944726413017981,2024-01-05 05:04:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
55,4,55,1,52,3,2,5,0,5,12,2,4,0,5,0,3,1,0,0,0,4,23,12,0,1.8304913012881914,0.09491033080972457,2024-01-05 05:05:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
58,3,58,2,53,5,3,8,0,8,13,2,4,1,6,2,4,1,0,0,1,5,23,12,2,1.9063950654020234,0.07683092810666844,2024-01-05 05:06:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
53,7,53,1,46,7,3,5,1,4,10,4,5,1,2,2,1,0,2,0,1,2,30,4,0,2.374819299280795,0.12292031657306329,2024-01-05 05:07:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
54,6,54,1,51,2,1,5,0,5,11,3,3,0,4,1,2,0,0,0,0,3,26,11,0,1.7679742184062444,0.10791513752451554,2024-01-05 05:08:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
56,1,56,1,52,3,2,8,0,8,12,2,4,0,6,0,4,1,0,0,0,5,18,16,1,1.967123099608049,0.06521901432833682,2024-01-05 05:09:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
55,4,55,2,51,3,2,7,1,6,10,2,3,2,5,0,5,0,0,0,1,5,23,11,4,1.814604577249416,0.09105817843449714,2024-01-05 05:10:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
56,1,56,1,52,3,2,8,0,8,13,2,4,0,6,0,4,1,0,0,0,5,17,16,0,2.01873573675194,0.06281179994945982,2024-01-05 05:11:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
55,3,55,1,52,3,2,6,0,6,12,2,4,0,5,0,3,1,0,0,0,4,21,14,0,1.8845391806748137,0.0836672882305525,2024-01-05 05:12:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
59,3,59,2,53,5,3,8,0,8,13,2,4,1,6,2,4,1,0,0,1,5,26,10,2,1.868834965889358,0.08372533297574765,2024-01-05 05:13:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
60,4,60,2,54,6,4,8,1,7,13,3,4,1,6,3,3,1,0,0,1,5,29,9,3,1.842861621587673,0.08849291223520685,2024-01-05 05:14:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
63,10,63,3,55,8,5,8,1,7,13,3,4,2,6,5,3,1,0,0,2,5,44,5,5,1.7128878236093368,0.11235046312727497,2024-01-05 05:15:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
54,13,54,2,51,3,2,7,2,5,7,2,3,3,5,0,6,0,0,0,2,5,31,7,7,1.6492065272128027,0.11907934787440053,2024-01-05 05:16:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
56,1,56,1,52,3,2,7,0,7,13,2,4,0,6,0,4,1,0,0,0,5,18,16,0,1.9607722520374582,0.0678092809044886,2024-01-05 05:17:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
54,5,54,1,51,2,1,5,0,5,11,3,3,0,4,1,2,0,0,0,0,3,25,11,0,1.7847469308948443,0.10442607703189949,2024-01-05 05:18:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
54,9,54,2,51,3,2,7,2,5,8,2,3,2,5,0,6,0,0,0,2,5,28,8,6,1.7081752160028163,0.10908907519665054,2024-01-05 05:19:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
58,2,58,1,53,4,3,8,0,8,13,2,4,0,6,1,4,1,0,0,0,5,21,13,1,1.9300844646315427,0.07248258208222604,2024-01-05 05:20:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
61,7,61,3,54,7,4,8,1,7,13,3,4,2,6,4,3,1,0,0,2,5,35,7,4,1.779246147473979,0.10016995356813356,2024-01-05 05:21:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
53,6,53,1,46,7,3,5,1,4,10,4,5,1,2,2,1,0,2,0,1,2,28,5,0,2.3294821458893673,0.11526719993116646,2024-01-05 05:22:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
58,1,58,2,54,4,1,4,0,4,11,3,4,1,4,0,1,2,0,0,1,3,10,29,1,1.8895854339940903,0.03892629944465415,2024-01-05 05:23:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
54,6,54,9,36,18,6,13,2,11,17,4,15,3,8,12,4,0,0,0,2,8,24,10,0,2.102805081762554,0.09301136101197066,2024-01-05 05:24:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
50,5,50,8,31,19,3,12,3,9,13,4,9,3,9,5,8,0,0,0,2,9,14,12,0,1.9763277556159335,0.05942112159392411,2024-01-05 05:25:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
50,5,50,8,31,19,3,12,3,9,13,4,9,3,9,5,7,0,0,0,2,9,14,12,0,1.984741938723004,0.061655786364953,2024-01-05 05:26:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
57,12,57,5,41,16,5,10,3,7,20,3,10,4,4,6,4,1,0,0,3,3,34,21,1,2.1753177497719838,0.1102238099574735,2024-01-05 05:27:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
55,8,55,6,39,16,6,12,1,11,16,4,14,2,6,13,3,0,0,0,2,6,37,9,0,2.17790016550444,0.14400113351992377,2024-01-05 05:28:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
57,13,57,5,41,16,5,10,3,7,20,3,9,4,4,5,4,2,0,0,3,3,34,23,1,2.175626354411338,0.11008837387010417,2024-01-05 05:29:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
61,6,61,7,43,18,6,14,2,12,20,4,18,3,5,13,3,0,1,0,2,5,30,11,0,2.52885392052138,0.10383263536660847,2024-01-05 05:30:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
60,6,60,7,42,18,6,14,2,12,20,4,18,3,6,14,3,0,1,0,2,6,30,11,0,2.4576399392623367,0.10536416746175632,2024-01-05 05:31:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
53,6,53,8,34,19,5,13,2,11,16,4,13,3,8,10,5,0,0,0,2,8,20,10,0,2.0630178460905695,0.08244454391738013,2024-01-05 05:32:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
54,0,54,5,33,21,2,10,0,10,10,5,9,5,6,3,1,2,2,0,5,6,27,1,0,2.1002074492240475,0.10931800476977813,2024-01-05 05:33:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
50,5,50,8,31,19,4,12,3,9,14,4,10,3,9,6,7,0,0,0,2,9,16,11,0,2.001564718647097,0.06612363228282377,2024-01-05 05:34:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
55,1,55,6,35,20,3,11,0,11,13,5,11,4,6,7,1,1,1,0,4,6,28,2,0,2.119566733191432,0.10990255366166338,2024-01-05 05:35:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
57,10,57,7,40,17,6,12,2,9,20,4,13,3,5,10,3,1,0,0,2,5,33,16,0,2.1742475162137684,0.1106934990911153,2024-01-05 05:36:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
61,6,61,7,43,18,6,14,2,12,20,4,18,3,5,13,3,0,1,0,2,5,30,11,0,2.524164320702627,0.10393349017782445,2024-01-05 05:37:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
54,0,54,6,33,21,3,11,0,10,11,5,10,5,6,5,1,2,2,0,5,6,28,2,0,2.1104347723235835,0.10962681631440231,2024-01-05 05:38:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
57,11,57,6,41,16,5,11,3,8,20,3,12,4,5,8,4,1,0,0,3,4,34,18,1,2.1747169686814645,0.11048747235877679,2024-01-05 05:39:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
67,5,67,3,49,18,5,15,3,12,20,3,18,2,3,9,4,1,2,1,2,3,27,15,1,3.089428858678831,0.09177687757375746,2024-01-05 05:40:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
56,2,56,7,36,19,5,12,1,11,15,4,14,4,7,10,2,1,1,0,3,7,29,4,0,2.137093696893136,0.11043177608679053,2024-01-05 05:41:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
51,5,51,8,32,19,4,12,3,9,14,4,10,3,9,7,7,0,0,0,2,9,16,11,0,2.0122628219615675,0.06896486764571784,2024-01-05 05:42:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
50,5,50,8,31,19,4,12,3,9,13,4,9,3,9,6,7,0,0,0,2,9,15,12,0,1.9880936233993918,0.06254593714662862,2024-01-05 05:43:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
54,6,54,9,35,18,5,13,2,11,17,4,14,3,8,11,4,0,0,0,2,8,23,10,0,2.089277152998097,0.08941857185463485,2024-01-05 05:44:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
57,7,57,9,39,18,7,14,1,13,20,4,18,3,7,16,2,0,0,0,2,7,32,9,0,2.172468842068576,0.11147409871992879,2024-01-05 05:45:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
55,6,55,9,37,18,6,13,2,11,18,4,15,3,8,13,4,0,0,0,2,8,26,10,0,2.1182638742521105,0.09711695492875011,2024-01-05 05:46:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
51,10,51,2,38,13,3,9,1,8,11,3,7,1,3,8,4,0,0,1,1,3,45,10,0,2.1862163907060146,0.19326888534196268,2024-01-05 05:47:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
65,6,65,4,47,18,5,15,2,12,20,3,18,2,4,10,3,1,1,1,2,4,28,14,1,2.9476769627606867,0.09482540223574758,2024-01-05 05:48:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
57,12,57,5,41,16,5,10,3,7,20,3,10,4,4,6,4,1,0,0,3,3,34,22,1,2.175404538403395,0.11018572137691586,2024-01-05 05:49:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
54,6,54,9,36,18,6,13,2,11,17,4,15,3,8,12,4,0,0,0,2,8,24,10,0,2.103318004693966,0.0931475846703452,2024-01-05 05:50:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
65,6,65,4,47,18,5,15,2,12,20,3,18,2,3,10,3,1,1,1,2,3,28,14,1,2.9631595378921496,0.09449243305876644,2024-01-05 05:51:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
55,1,55,6,35,20,4,11,0,11,14,5,12,4,6,8,1,1,1,0,4,6,29,3,0,2.1256140515393174,0.11008515097492608,2024-01-05 05:52:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
55,7,55,9,37,18,6,14,1,12,19,4,16,3,7,14,3,0,0,0,2,7,27,9,0,2.134524766654535,0.10143557302093942,2024-01-05 05:53:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
351,29,351,8,295,55,8,10,1,9,17,5,12,7,1,9,3,5,0,2,3,1,148,16,9,3.6848819374424604,0.07968969946517056,2024-01-05 05:54:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
353,9,353,1,298,55,10,5,1,4,28,5,9,1,4,43,6,1,0,0,1,4,111,32,1,2.133416858768981,0.07535644055026182,2024-01-05 05:55:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
351,16,351,1,284,67,12,6,0,6,24,5,13,1,6,47,11,2,0,0,1,5,141,17,2,2.4066713139616582,0.08737519256787911,2024-01-05 05:56:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
351,9,351,1,297,54,10,5,1,4,28,5,9,1,4,42,6,1,0,0,1,4,110,33,1,2.123159510026028,0.07506931708180328,2024-01-05 05:57:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
384,20,384,2,304,80,14,5,0,5,27,6,13,2,4,52,9,2,0,0,1,4,142,16,2,2.49751613371309,0.08184659421135798,2024-01-05 05:58:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
328,5,328,2,294,34,6,5,1,4,28,4,6,2,3,32,4,1,0,0,1,3,93,54,1,1.9498073324742207,0.07021684694250831,2024-01-05 05:59:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
379,21,379,3,303,76,13,6,0,6,25,6,13,2,3,44,8,3,0,0,1,3,143,16,3,2.6964160972905757,0.08148528492898713,2024-01-05 06:00:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
357,27,357,7,297,60,9,9,1,8,19,5,12,6,2,17,4,4,0,2,3,2,147,16,7,3.460970119855915,0.08009644372329622,2024-01-05 06:01:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
349,8,349,1,297,52,9,5,1,4,28,4,9,1,4,41,6,1,0,0,1,4,108,34,1,2.106221116187488,0.0745951779537582,2024-01-05 06:02:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
370,23,370,4,300,70,12,7,0,7,23,6,13,4,3,34,7,3,0,1,2,3,144,16,5,2.994193726931707,0.0809443606385218,2024-01-05 06:03:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
396,8,396,0,329,67,17,5,0,5,19,4,9,0,17,29,5,2,1,0,0,17,119,13,2,2.33885749044717,0.06565957939420078,2024-01-05 06:04:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
359,26,359,6,297,61,10,9,1,8,20,5,12,6,2,19,5,4,0,2,3,2,146,16,7,3.4048606746985772,0.08019836864575167,2024-01-05 06:05:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
367,12,367,1,285,82,12,5,0,5,25,6,11,1,4,50,10,3,0,0,1,4,145,18,1,2.359273818955073,0.0873277279469939,2024-01-05 06:06:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
351,29,351,8,295,55,8,10,1,9,17,5,12,7,1,9,3,5,0,2,3,1,148,16,9,3.681637292478993,0.07969559348506987,2024-01-05 06:07:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
333,5,333,0,253,80,7,5,0,5,20,5,7,0,5,39,9,4,0,0,0,5,152,22,0,2.335475439287027,0.09622373919088333,2024-01-05 06:08:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
388,19,388,1,305,83,15,5,0,5,28,6,13,1,4,56,10,2,0,0,1,4,141,16,1,2.3809676878181003,0.08205830885720482,2024-01-05 06:09:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
372,23,372,4,301,71,12,7,0,7,23,6,13,3,3,36,7,3,0,1,2,3,144,16,4,2.9360606163449776,0.08104996162552194,2024-01-05 06:10:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
345,8,345,1,296,49,9,5,1,4,28,4,8,1,4,39,6,1,0,0,1,4,105,37,1,2.0773101261928395,0.07378590219138963,2024-01-05 06:11:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
398,7,398,0,335,63,17,5,0,5,17,4,8,0,20,22,4,2,1,0,0,20,114,12,3,2.330177867948032,0.06152755131052248,2024-01-05 06:12:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
392,13,392,1,317,75,16,5,0,5,24,5,11,1,10,43,8,2,0,0,1,10,130,14,2,2.3570592120469063,0.07432470565157813,2024-01-05 06:13:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
351,16,351,1,285,66,12,6,0,6,24,5,13,1,6,47,11,2,0,0,1,5,141,17,2,2.4068676789378856,0.08740642800914226,2024-01-05 06:14:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
381,16,381,1,303,78,14,5,0,5,28,6,12,1,4,53,9,2,0,0,1,4,134,18,1,2.3255608147567233,0.08073492971632888,2024-01-05 06:15:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
359,11,359,1,299,60,11,5,1,4,28,5,10,1,4,45,7,1,0,0,1,4,117,28,1,2.181179534683665,0.07669341226830997,2024-01-05 06:16:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
397,7,397,0,332,65,17,5,0,5,18,4,9,0,18,26,5,2,1,0,0,18,117,12,2,2.3350953759207544,0.06386858412007373,2024-01-05 06:17:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
327,5,327,2,294,33,6,5,1,4,28,3,6,2,3,32,4,1,0,0,1,3,92,55,1,1.9431705281359832,0.07003106966917687,2024-01-05 06:18:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
389,17,389,1,308,81,15,5,0,5,27,6,13,1,6,53,9,2,0,0,1,6,138,16,1,2.3689923153062455,0.08000558840862422,2024-01-05 06:19:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
376,15,376,1,302,74,13,5,0,5,28,6,12,1,4,52,9,2,0,0,1,4,131,20,1,2.295607443546561,0.07989647564311661,2024-01-05 06:20:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
373,22,373,4,301,72,12,7,0,7,24,6,13,3,3,38,7,3,0,1,2,3,144,16,4,2.883668244490116,0.08114513434418971,2024-01-05 06:21:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
398,7,398,0,333,64,17,5,0,5,18,4,9,0,19,25,5,2,1,0,0,19,116,12,2,2.3336662526858127,0.06318823456081543,2024-01-05 06:22:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
399,6,399,0,337,62,17,5,0,5,16,4,8,0,21,21,4,2,1,0,0,21,114,12,3,2.328911025166473,0.06092445711471764,2024-01-05 06:23:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
138,10,138,0,102,36,6,1,0,1,16,3,8,0,1,7,10,1,0,0,0,1,58,2,2,3.3725827468712337,0.0629794713212729,2024-01-05 06:24:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
132,7,132,1,101,31,5,2,0,2,15,4,8,1,1,7,8,1,0,0,1,1,61,2,2,3.1090228090348098,0.07711800849301671,2024-01-05 06:25:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
130,6,130,1,100,30,5,3,0,3,14,4,8,1,1,7,7,1,0,0,1,1,61,2,2,3.027299966278092,0.08150469484705151,2024-01-05 06:26:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
130,3,130,1,97,33,1,2,1,1,12,2,3,1,1,2,1,0,0,0,1,1,53,2,0,1.4402916986334788,0.08804837590078102,2024-01-05 06:27:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
132,9,132,0,100,32,4,4,1,3,17,4,6,1,3,5,7,1,1,0,1,2,61,2,2,2.8817226831974683,0.06723778565023937,2024-01-05 06:28:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
135,9,135,0,101,34,5,2,0,2,17,3,7,0,2,6,8,1,1,0,0,1,60,2,2,3.117206287494876,0.06480154539447028,2024-01-05 06:29:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
134,9,134,0,100,33,5,3,0,3,17,3,7,0,2,6,8,1,1,0,0,1,60,2,2,2.9948978196432665,0.06606691082783268,2024-01-05 06:30:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
130,6,130,1,101,29,5,3,0,3,14,4,8,1,1,7,7,1,0,0,1,1,61,2,2,3.01685624729726,0.08206528865403609,2024-01-05 06:31:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
139,8,139,2,103,35,5,3,1,2,24,3,5,1,0,12,5,1,0,0,1,0,73,7,3,2.5335801619069622,0.1084062925400286,2024-01-05 06:32:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
138,10,138,0,102,36,6,1,0,1,16,3,8,0,1,7,10,1,0,0,0,1,58,2,2,3.3033228995154045,0.06314201231059398,2024-01-05 06:33:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
136,12,136,0,99,36,6,3,0,3,17,4,7,0,2,11,9,1,1,1,0,2,58,2,4,3.087456794307089,0.06333550759428054,2024-01-05 06:34:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
139,8,139,2,103,35,5,3,1,2,24,3,5,1,0,12,5,1,0,0,1,0,72,7,3,2.5635894744814993,0.10678147313940745,2024-01-05 06:35:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
136,11,136,0,100,36,6,3,0,2,17,4,7,0,2,10,9,1,1,1,0,2,58,2,3,3.1702581935683565,0.06296225227829803,2024-01-05 06:36:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
139,8,139,2,103,35,5,3,1,2,23,3,6,1,0,11,5,1,0,0,1,0,71,6,3,2.6337487112753584,0.10298278268982475,2024-01-05 06:37:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
134,9,134,0,101,33,5,3,0,2,17,3,7,0,2,6,8,1,1,0,0,1,60,2,2,3.0282002177746943,0.06572237455668335,2024-01-05 06:38:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
124,4,124,2,99,25,4,4,0,4,13,5,8,2,1,6,5,2,0,0,2,1,64,1,2,2.7403438354144765,0.09690781227424816,2024-01-05 06:39:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
138,10,138,0,102,36,6,1,0,1,16,3,8,0,1,8,10,1,0,0,0,1,58,2,2,3.3440264348855426,0.06217893315085292,2024-01-05 06:40:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
139,7,139,3,103,35,4,4,1,3,27,3,4,1,0,13,3,1,0,0,1,0,79,11,3,2.2161356285707274,0.12559395837225076,2024-01-05 06:41:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
135,8,135,0,101,33,6,2,0,2,15,3,8,0,1,7,9,1,0,0,0,1,59,2,2,3.244065755962618,0.069869226726328,2024-01-05 06:42:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
137,11,137,0,101,36,6,2,0,2,16,3,8,0,1,9,10,1,0,0,0,1,58,2,3,3.267606983043382,0.06252341968005459,2024-01-05 06:43:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
130,4,130,1,97,33,2,2,1,1,13,2,3,1,1,3,2,0,0,0,1,1,53,2,0,1.5912319552138818,0.08603049616317489,2024-01-05 06:44:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
139,7,139,3,103,35,4,4,1,3,26,3,5,1,0,13,3,1,0,0,1,0,78,10,3,2.2784542289790797,0.1222197900799399,2024-01-05 06:45:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
137,9,137,0,101,36,6,1,0,1,16,3,7,0,1,7,9,1,0,0,0,1,57,2,2,3.192220187512797,0.0646273146177603,2024-01-05 06:46:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
128,8,128,0,98,30,3,6,1,5,18,4,5,1,4,4,5,1,2,0,1,2,63,3,2,2.4677693503326728,0.07152041830546792,2024-01-05 06:47:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
