timestamp,announcements,withdrawals,nlri_ann,dups,origin_0,origin_2,origin_changes,imp_wd,imp_wd_spath,imp_wd_dpath,as_path_max,unique_as_path_max,edit_distance_max,edit_distance_dict_0,edit_distance_dict_1,edit_distance_dict_2,edit_distance_dict_3,edit_distance_dict_4,edit_distance_dict_5,edit_distance_dict_6,edit_distance_unique_dict_0,edit_distance_unique_dict_1,number_rare_ases,nadas,flaps,edit_distance_avg,rare_ases_avg,label
2024-01-04 01:41:00,77,1,37,0,0,0,0,26,1,25,10,3,2,0,23,2,0,0,0,0,0,22,12,0,0,1.0567409910908414,0.02782184213875115,synthetic_anomaly
2024-01-04 01:42:00,1329,10,1321,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,0,165,0,0,0.0,0.026451724482205764,synthetic_anomaly
2024-01-04 01:43:00,242,6,211,0,0,0,0,14,6,8,14,4,5,0,3,4,0,0,1,0,0,3,29,4,0,1.9889443986334352,0.027677275558444785,synthetic_anomaly
2024-01-04 01:44:00,56,1,28,0,0,0,0,12,7,5,15,4,13,0,1,2,0,0,0,0,0,1,18,0,0,4.211985651146071,0.06125900018539378,synthetic_anomaly
2024-01-04 01:45:00,271,1,239,0,0,0,0,14,7,7,10,5,4,0,3,2,1,1,0,0,0,2,78,0,0,2.007943884654664,0.051504642101959805,synthetic_anomaly
2024-01-04 01:46:00,555,16,157,0,0,0,0,235,0,235,6,4,2,0,146,89,0,0,0,0,0,143,8,2,0,1.3837260813787577,0.002911914537380869,synthetic_anomaly
2024-01-04 01:47:00,76,4,50,2,0,0,0,12,8,4,10,3,3,0,1,2,1,0,0,0,0,1,23,2,0,1.7705134955972868,0.0591514856025603,synthetic_anomaly
2024-01-04 01:48:00,4,0,3,0,0,0,0,1,0,1,18,2,13,0,0,0,0,0,0,0,0,0,10,0,0,13.363971334350897,0.24040007753803436,synthetic_anomaly
2024-01-04 01:49:00,273,15,204,1,0,0,0,19,13,5,9,5,4,0,2,2,0,0,0,0,0,2,38,1,0,2.152677916120196,0.035054805692768594,synthetic_anomaly
2024-01-04 01:50:00,75,1,34,0,0,0,0,14,7,7,14,5,12,0,3,2,1,0,0,0,0,2,15,1,0,3.1335299952563354,0.057600785011390356,synthetic_anomaly
2024-01-04 01:51:00,301,13,297,0,300,1,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,68,0,0,0.0,0.02999534057472529,synthetic_anomaly
2024-01-04 01:52:00,9,4,6,0,4,1,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,3,0,2,0.0,0.061520524248411826,synthetic_anomaly
2024-01-04 01:53:00,97,1,53,2,0,0,0,23,1,22,11,5,2,0,20,2,0,0,0,0,0,18,21,0,0,1.098632904672664,0.04360700562016233,synthetic_anomaly
2024-01-04 01:54:00,522,15,447,0,0,0,0,5,1,4,20,6,1,0,3,0,0,0,0,0,0,2,89,3,0,1.191664387696492,0.0372293759374883,synthetic_anomaly
2024-01-04 01:55:00,1135,45,1129,0,1119,16,0,4,4,0,15,2,0,0,0,0,0,0,0,0,0,0,124,0,0,0.0,0.02701319750965622,synthetic_anomaly
2024-01-04 01:56:00,236,3,160,0,0,0,0,21,8,13,11,6,6,0,5,4,1,1,2,1,0,4,55,1,0,2.8348031901729343,0.04583176136716088,synthetic_anomaly
2024-01-04 01:57:00,86,3,53,0,0,0,0,10,6,3,15,4,13,0,1,0,1,0,0,0,0,1,9,0,0,6.113491183036304,0.02462813733235052,synthetic_anomaly
2024-01-04 01:58:00,480,8,312,0,0,0,0,124,1,123,8,5,2,0,68,2,52,0,0,0,0,68,31,2,0,1.8809970518454424,0.016657128364178937,synthetic_anomaly
2024-01-04 01:59:00,68,4,39,0,0,0,0,19,9,10,15,4,13,0,4,2,1,1,1,0,0,4,19,0,0,3.3779100029345694,0.050751051168707664,synthetic_anomaly
2024-01-04 02:00:00,66,4,39,2,0,0,0,12,9,3,10,3,5,0,1,1,1,0,0,0,0,1,21,2,0,3.228405501190457,0.060497286449151574,synthetic_anomaly
2024-01-04 02:01:00,23,2,15,0,0,0,0,7,2,5,10,2,6,0,1,0,0,0,2,2,0,1,15,1,0,4.853170532067906,0.1004198213669591,synthetic_anomaly
2024-01-04 02:02:00,70,1,32,2,0,0,0,23,1,22,10,5,2,0,20,3,0,0,0,0,0,18,13,0,0,1.118851933271929,0.039479697526827194,synthetic_anomaly
2024-01-04 02:03:00,146,4,108,0,0,0,0,25,1,24,18,3,5,0,8,3,0,6,5,1,0,8,44,1,1,2.9949987886980067,0.05450251812788709,synthetic_anomaly
2024-01-04 02:04:00,63,6,22,0,0,0,0,24,0,24,9,5,2,0,19,5,0,0,0,0,0,18,6,0,0,1.1942283478795572,0.014475149136676607,synthetic_anomaly
2024-01-04 02:05:00,91,0,41,0,0,0,0,30,20,10,15,4,13,0,7,0,0,0,0,0,0,7,9,0,0,3.5451830469963066,0.02216683794253688,synthetic_anomaly
2024-01-04 02:06:00,129,5,78,0,0,0,0,20,1,19,10,6,4,0,12,5,0,3,0,0,0,4,44,0,0,1.6998997018146942,0.06217889024824781,synthetic_anomaly
2024-01-04 02:07:00,72,3,35,0,0,0,0,21,8,13,15,5,13,0,5,3,2,1,1,0,0,4,17,1,0,2.9379987695241425,0.0465076783480825,synthetic_anomaly
2024-01-04 02:08:00,87,0,42,0,0,0,0,14,0,14,14,5,12,0,7,3,0,0,0,0,0,7,23,0,0,2.9522717869866293,0.051632792857573814,synthetic_anomaly
2024-01-04 02:09:00,295,15,230,0,0,0,0,46,8,38,10,5,4,0,10,28,1,0,0,0,0,8,40,0,0,1.818150763119081,0.03454082074603887,synthetic_anomaly
2024-01-04 02:10:00,98,0,68,2,0,0,0,28,2,26,11,5,2,0,5,22,0,0,0,0,0,2,12,0,0,1.829744338932639,0.03187374856653974,synthetic_anomaly
2024-01-04 02:11:00,212,154,187,0,0,0,0,5,2,3,12,3,2,0,2,0,0,0,0,0,0,2,80,1,0,1.5013724991365438,0.08955560338453529,synthetic_anomaly
2024-01-04 02:12:00,843,9,779,0,796,47,0,11,0,11,14,2,1,0,11,0,0,0,0,0,0,11,105,0,0,0.5014031661635708,0.026032086096339283,synthetic_anomaly
2024-01-04 02:13:00,218,3,123,0,0,0,0,34,0,34,12,5,2,0,20,12,3,0,0,0,0,19,25,0,0,1.4883485007151167,0.02146595325550705,synthetic_anomaly
2024-01-04 02:14:00,442,35,429,0,438,4,3,2,0,2,16,5,3,0,1,0,0,1,0,0,0,1,88,1,0,2.1562511146064396,0.029435834560145847,synthetic_anomaly
2024-01-04 02:15:00,759,444,759,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,29,0,0,0.0,0.007972638881066701,synthetic_anomaly
2024-01-04 02:16:00,100,3,68,0,0,0,0,13,4,9,15,5,13,0,4,2,3,0,0,0,0,3,23,0,0,3.0748127034770145,0.04439686115668456,synthetic_anomaly
2024-01-04 02:17:00,20,1,15,0,0,0,0,4,1,3,17,2,13,0,0,0,0,0,0,0,0,0,12,0,0,12.628995538759577,0.11061454644055702,synthetic_anomaly
2024-01-04 02:18:00,894,6,889,0,0,0,0,4,2,2,23,2,4,0,1,0,1,0,0,0,0,1,123,2,0,2.3389592196626596,0.022878210050633774,synthetic_anomaly
2024-01-04 02:19:00,61,2,27,0,0,0,0,26,0,26,11,3,4,0,3,21,1,0,1,0,0,3,13,0,0,2.077514602842108,0.03589480197231307,synthetic_anomaly
2024-01-04 02:20:00,125,5,81,0,0,0,0,11,2,8,16,5,13,0,4,2,1,0,0,0,0,4,29,0,0,3.0,0.039808852088566916,synthetic_anomaly
2024-01-04 02:21:00,44,109,26,1,0,0,0,11,1,10,7,2,1,0,10,0,0,0,0,0,0,10,17,0,1,1.0,0.08908583570554515,synthetic_anomaly
2024-01-04 02:22:00,39,100,23,2,0,0,0,13,2,11,7,3,1,0,11,0,0,0,0,0,0,9,17,0,0,1.0220061697746459,0.1013100125033218,synthetic_anomaly
2024-01-04 02:23:00,47,142,35,0,0,0,0,5,0,4,12,5,4,0,2,0,1,1,0,0,0,2,40,0,0,2.1936660042304634,0.1628911747407428,synthetic_anomaly
2024-01-04 02:24:00,1265,2,832,0,0,0,0,191,2,189,14,5,7,0,32,29,70,25,25,3,0,32,108,2,0,2.7292975616758652,0.01976861354998227,synthetic_anomaly
2024-01-04 02:25:00,120,1,42,0,0,0,0,66,43,23,12,4,10,0,20,1,1,0,0,0,0,19,11,0,0,1.5541294632405,0.01830954416085926,synthetic_anomaly
2024-01-04 02:26:00,61,2,27,0,0,0,0,23,9,14,15,5,13,0,8,3,2,0,0,0,0,5,16,0,0,2.41138049576905,0.05282891333436901,synthetic_anomaly
2024-01-04 02:27:00,503,25,359,0,0,0,0,2,0,2,17,4,5,0,0,1,0,1,0,1,0,0,84,2,0,4.0,0.039135403020940436,synthetic_anomaly
2024-01-04 02:28:00,80,21,56,0,0,0,0,17,9,8,15,4,13,0,4,3,0,0,0,0,0,4,18,0,0,2.8714748377354007,0.04890539911796693,synthetic_anomaly
2024-01-04 02:29:00,376,14,371,0,0,0,0,4,2,2,12,2,6,0,0,0,0,0,0,2,0,0,72,0,0,6.0,0.037222323364714816,synthetic_anomaly
2024-01-04 02:30:00,65,2,28,0,0,0,0,25,11,14,15,5,13,0,6,3,4,0,0,0,0,4,13,0,0,2.748809882015977,0.0359031109099649,synthetic_anomaly
2024-01-04 02:31:00,21,0,20,0,0,0,0,1,0,1,13,2,10,0,0,0,0,0,0,0,0,0,30,0,0,10.025770340162696,0.2419564171631105,synthetic_anomaly
2024-01-04 02:32:00,53,2,25,0,0,0,0,20,7,13,15,5,13,0,9,3,0,0,0,0,0,7,19,0,0,2.148875124523718,0.07518195483225097,synthetic_anomaly
2024-01-04 02:33:00,68,0,35,0,0,0,0,33,0,32,10,2,3,0,0,0,32,0,0,0,0,0,4,0,0,3.0,0.011821058353153181,synthetic_anomaly
2024-01-04 02:34:00,137,2,44,0,0,0,0,54,3,51,10,5,4,0,18,14,17,1,0,0,0,16,19,0,0,2.014252497624997,0.02667498426222474,synthetic_anomaly
2024-01-04 02:35:00,1901,2,1895,1,0,0,0,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,262,0,0,0.0,0.030769771313165648,synthetic_anomaly
2024-01-04 02:36:00,103,4,47,0,0,0,0,45,9,36,11,3,3,0,29,5,1,0,0,0,0,22,24,1,0,1.2617094224862941,0.043294501532409164,synthetic_anomaly
2024-01-04 02:37:00,241,107,224,1,0,0,0,9,5,4,17,5,2,0,2,2,0,0,0,0,0,1,50,0,0,1.4656368600616856,0.03765762378442364,synthetic_anomaly
2024-01-04 02:38:00,440,27,430,0,0,0,0,1,1,0,15,2,0,0,0,0,0,0,0,0,0,0,63,0,1,0.0,0.0307427023592902,synthetic_anomaly
2024-01-04 02:39:00,384,13,267,0,0,0,0,41,10,31,15,4,5,0,2,27,1,0,0,0,0,2,28,0,0,2.0248250629258178,0.022845723496526478,synthetic_anomaly
2024-01-04 02:40:00,231,0,182,0,0,0,0,22,0,22,15,4,2,0,13,9,0,0,0,0,0,13,25,0,0,1.4258612009333205,0.023531099133452874,synthetic_anomaly
2024-01-04 02:41:00,162,0,98,0,0,0,0,19,17,1,8,2,0,0,1,0,0,0,0,0,0,1,22,0,0,0.47741112897125904,0.0736194098904659,synthetic_anomaly
2024-01-04 02:42:00,93,4,55,0,0,0,0,23,1,22,13,3,2,0,1,21,1,0,0,0,0,1,33,1,1,2.0,0.0621671359064565,synthetic_anomaly
2024-01-04 02:43:00,225,0,175,0,0,0,0,22,0,22,16,4,2,0,14,8,0,0,0,0,0,13,20,0,0,1.3850952106424683,0.014861076888531605,synthetic_anomaly
2024-01-04 02:44:00,29,64,24,0,0,0,0,4,0,4,9,3,3,0,1,0,2,0,0,0,0,1,20,5,0,2.3945803496606253,0.13529841592914973,synthetic_anomaly
2024-01-04 02:45:00,854,15,853,0,813,40,0,0,0,0,15,2,0,0,0,0,0,0,0,0,0,0,149,0,0,0.0,0.03783111211956567,synthetic_anomaly
2024-01-04 02:46:00,307,6,273,0,0,0,0,12,12,0,10,3,0,0,0,0,0,0,0,0,0,0,20,0,0,0.0,0.017284633207769653,synthetic_anomaly
2024-01-04 02:47:00,122,1,69,1,0,0,0,20,1,18,7,7,4,0,8,7,2,1,1,0,0,3,30,0,0,1.8801363176014947,0.048702913988433426,synthetic_anomaly
2024-01-04 02:48:00,77,3,44,0,0,0,0,24,10,14,11,3,3,0,8,0,6,0,0,0,0,6,25,0,0,1.9223012979038672,0.06678511135670227,synthetic_anomaly
2024-01-04 02:49:00,72,2,43,0,0,0,0,13,5,8,13,4,10,0,1,2,1,0,0,0,0,1,18,1,1,5.823066120517002,0.052380172284081955,synthetic_anomaly
2024-01-04 02:50:00,63,3,36,0,0,0,0,10,8,2,15,4,13,0,1,0,0,0,0,0,0,1,15,0,0,7.0,0.05802675158658937,synthetic_anomaly
2024-01-04 02:51:00,71,28,45,0,0,0,0,17,0,17,9,2,4,0,0,3,5,9,0,0,0,0,30,21,0,3.3055167141422923,0.07985480956918135,synthetic_anomaly
2024-01-04 02:52:00,158,4,135,0,0,0,0,8,1,7,15,6,13,0,2,3,1,0,0,0,0,1,15,0,0,3.402509887936938,0.025210965186522598,synthetic_anomaly
2024-01-04 02:53:00,57,5,29,0,0,0,0,21,1,20,9,3,5,0,0,0,19,1,0,0,0,0,11,4,0,3.175278072812284,0.03236260553802646,synthetic_anomaly
2024-01-04 02:54:00,653,3,403,0,0,0,0,159,2,157,11,6,5,0,39,16,70,13,13,1,0,38,56,2,0,2.476529946533443,0.020368182787054018,synthetic_anomaly
2024-01-04 02:55:00,656,66,615,0,0,0,0,2,1,1,14,2,5,0,0,0,0,0,1,1,0,0,64,20,0,5.372356997901527,0.01611727627149895,synthetic_anomaly
2024-01-04 02:56:00,42,11,40,0,41,1,0,0,0,0,14,1,2,0,0,0,0,0,0,0,0,0,31,0,0,2.277040569906434,0.1327262549351975,synthetic_anomaly
2024-01-04 02:57:00,98,3,55,0,0,0,0,21,9,12,14,5,11,0,5,2,1,1,1,1,0,4,31,0,0,3.467819898494741,0.05691215653786126,synthetic_anomaly
2024-01-04 02:58:00,131,13,92,0,95,23,0,35,0,35,16,2,4,0,1,13,19,1,0,0,0,1,55,0,0,2.566579663438165,0.059407826562698794,synthetic_anomaly
2024-01-04 02:59:00,73,1,23,0,0,0,0,25,0,25,7,4,4,0,2,20,0,0,2,0,0,2,9,1,0,2.1137711184406247,0.021551093321234262,synthetic_anomaly
2024-01-04 03:00:00,176,1,121,0,0,0,0,28,0,28,12,2,2,0,26,2,0,0,0,0,0,21,15,0,0,1.0782543588640168,0.011558823690482545,synthetic_anomaly
2024-01-04 03:01:00,210,3,196,0,0,0,0,13,0,13,13,2,8,0,1,11,0,0,0,0,0,1,18,0,0,2.3814779846916068,0.013523297420979666,synthetic_anomaly
2024-01-04 03:02:00,1761,112,1757,0,1703,58,0,0,0,0,15,2,0,0,0,0,0,0,0,0,0,0,130,0,0,0.0,0.015724555364230612,synthetic_anomaly
2024-01-04 03:03:00,263,5,244,0,0,0,0,13,2,11,15,3,4,0,2,9,0,0,0,0,0,2,33,2,0,2.0314396229596348,0.02041695120347952,synthetic_anomaly
2024-01-04 03:04:00,138,6,92,1,0,0,0,19,0,19,10,6,4,0,12,3,1,3,0,0,0,4,49,0,0,1.7605142583198858,0.06500566104337804,synthetic_anomaly
2024-01-04 03:05:00,967,18,878,0,917,50,0,15,2,13,14,2,1,0,13,0,0,0,0,0,0,13,97,1,0,0.6023983181945565,0.020104038687301127,synthetic_anomaly
2024-01-04 03:06:00,3774,408,3760,0,3740,34,0,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,173,6,0,0.0,0.008434077623930062,synthetic_anomaly
2024-01-04 03:07:00,271,1,248,0,0,0,0,9,4,5,15,4,13,0,0,1,3,0,0,0,0,0,19,0,0,4.745854224310786,0.020784796780139073,synthetic_anomaly
2024-01-04 03:08:00,350,0,279,0,0,0,0,1,0,1,19,2,1,0,1,0,0,0,0,0,0,1,14,0,0,0.7249597356874831,0.011412708376291875,synthetic_anomaly
2024-01-04 03:09:00,64,1,33,0,0,0,0,20,9,11,15,4,13,0,4,1,1,2,2,0,0,4,20,0,0,3.6142309427508925,0.05190662876336059,synthetic_anomaly
2024-01-04 03:10:00,92,3,44,0,0,0,0,24,1,23,11,3,3,0,1,21,0,0,1,0,0,1,21,2,1,2.066321329610088,0.04906874239942166,synthetic_anomaly
2024-01-04 03:11:00,217,1,75,0,0,0,0,93,1,92,12,6,4,0,30,1,15,46,0,0,0,16,24,1,0,2.8528155113483873,0.02100142919163724,synthetic_anomaly
2024-01-04 03:12:00,1080,29,1050,0,0,0,0,8,0,8,18,4,1,0,7,0,0,0,0,0,0,4,81,1,0,1.0283466561665036,0.014586347845089484,synthetic_anomaly
2024-01-04 03:13:00,56,0,17,0,0,0,0,22,3,19,9,6,2,0,7,12,0,0,0,0,0,4,11,0,0,1.623586922148646,0.038920959043090876,synthetic_anomaly
2024-01-04 03:14:00,213,29,169,1,0,0,0,6,1,5,12,6,4,0,2,1,1,0,1,0,0,2,107,2,0,2.375158664584364,0.10867644643533826,synthetic_anomaly
2024-01-04 03:15:00,2055,4,2055,0,0,0,0,0,0,0,24,1,0,0,0,0,0,0,0,0,0,0,354,0,0,0.0,0.03686658212081778,synthetic_anomaly
2024-01-04 03:16:00,61,8,29,0,0,0,0,10,1,8,9,5,1,0,7,1,0,0,0,0,0,5,24,4,3,1.1442753027725958,0.07253635370913422,synthetic_anomaly
2024-01-04 03:17:00,108,2,57,0,0,0,0,36,3,33,13,3,9,0,2,1,22,1,4,0,0,2,11,1,0,3.951357485986436,0.019191985637043794,synthetic_anomaly
2024-01-04 03:18:00,62,3,35,1,0,0,0,12,10,2,9,3,6,0,0,0,1,0,0,0,0,0,18,2,0,4.206733318737243,0.06678613959059726,synthetic_anomaly
2024-01-04 03:19:00,62,1,35,0,0,0,0,18,15,3,15,4,13,0,2,0,0,0,0,0,0,2,10,0,0,6.206928162413421,0.03942561447799174,synthetic_anomaly
2024-01-04 03:20:00,148,8,69,0,0,0,0,33,0,33,7,4,2,0,21,12,0,0,0,0,0,21,15,0,0,1.3597038285554872,0.020219865838545212,synthetic_anomaly
2024-01-04 03:21:00,121,1,57,0,0,0,0,14,6,8,14,5,11,0,2,3,2,0,0,0,0,2,11,1,0,3.1251313648004926,0.021246623249489425,synthetic_anomaly
2024-01-04 03:22:00,1987,2,1888,0,0,0,0,10,1,9,21,5,2,0,9,1,0,0,0,0,0,6,234,1,0,1.0648588337635398,0.02596614342072969,synthetic_anomaly
2024-01-04 03:23:00,95,1,33,0,0,0,0,23,1,22,7,4,2,0,1,21,0,0,0,0,0,0,16,1,0,1.9762085372490132,0.03230033816906199,synthetic_anomaly
2024-01-04 03:24:00,84,1,31,0,0,0,0,23,1,22,8,4,2,0,0,21,0,0,0,0,0,0,16,1,0,2.0,0.03595574290051765,synthetic_anomaly
2024-01-04 03:25:00,64,1,33,0,0,0,0,20,9,11,15,4,13,0,4,1,1,2,2,0,0,4,19,0,0,3.5675697416247347,0.050802909567129545,synthetic_anomaly
2024-01-04 03:26:00,47,6,23,4,0,0,0,15,2,13,10,5,3,0,11,1,1,0,0,0,0,4,22,1,1,1.2429134861350313,0.10322731377212213,synthetic_anomaly
2024-01-04 03:27:00,383,19,276,0,0,0,0,44,11,33,13,4,3,0,5,28,1,0,0,0,0,4,31,0,0,1.8897114599729588,0.02460249691883727,synthetic_anomaly
2024-01-04 03:28:00,11,0,10,0,11,0,0,1,0,1,13,2,5,0,0,0,0,0,1,0,0,0,14,0,0,4.982677954512344,0.14711048971740961,synthetic_anomaly
2024-01-04 03:29:00,1135,7,893,0,0,0,0,1,0,1,18,2,3,0,0,1,0,0,0,0,0,0,85,0,0,2.949223057350113,0.025763511849093135,synthetic_anomaly
2024-01-04 03:30:00,309,15,210,0,0,0,0,1,0,1,17,3,4,0,0,0,0,1,0,0,0,0,99,0,0,4.400537212356846,0.06554116011439956,synthetic_anomaly
2024-01-04 03:31:00,242,7,179,0,0,0,0,21,18,3,14,4,1,0,2,1,0,0,0,0,0,2,63,0,0,1.1296325836676029,0.05695008164947566,synthetic_anomaly
2024-01-04 03:32:00,51,6,21,0,0,0,0,13,3,10,9,7,2,0,7,3,0,0,0,0,0,3,21,6,0,1.309051501837927,0.0664353255032206,synthetic_anomaly
2024-01-04 03:33:00,36,0,35,0,0,0,0,1,0,1,13,2,9,0,0,0,0,0,0,0,0,0,11,0,0,8.74349412652147,0.03873706814240944,synthetic_anomaly
2024-01-04 03:34:00,70,1,22,0,0,0,0,26,0,25,7,4,4,0,3,20,0,0,2,0,0,3,8,1,0,2.133793790824776,0.019855608700357075,synthetic_anomaly
2024-01-04 03:35:00,185,5,134,0,0,0,0,22,0,22,12,5,2,0,11,11,0,0,0,0,0,11,51,0,0,1.4842777416481026,0.06314722023521516,synthetic_anomaly
2024-01-04 03:36:00,1219,6,1165,0,0,0,0,30,0,30,11,2,1,0,30,0,0,0,0,0,0,17,85,0,0,1.0,0.014253689438112532,synthetic_anomaly
2024-01-04 03:37:00,323,7,318,0,0,0,0,3,1,2,12,2,6,0,0,0,0,0,0,2,0,0,61,0,0,6.0,0.0377548250943136,synthetic_anomaly
2024-01-04 03:38:00,506,137,487,0,0,0,0,2,0,2,23,3,7,0,1,0,0,0,0,0,0,1,73,1,0,4.365653917700255,0.023541508172604017,synthetic_anomaly
2024-01-04 03:39:00,53,1,16,0,0,0,0,22,3,19,8,7,2,0,12,7,0,0,0,0,0,5,13,0,0,1.3833250895237406,0.04402035451803565,synthetic_anomaly
2024-01-04 03:40:00,159,1,106,0,0,0,0,0,0,0,28,2,0,0,0,0,0,0,0,0,0,0,16,0,0,0.0,0.013180228994154419,synthetic_anomaly
2024-01-04 03:41:00,31,0,30,0,0,0,0,1,0,1,13,2,8,0,0,0,0,0,0,0,0,0,12,0,0,8.423894177895397,0.05757621248792491,synthetic_anomaly
2024-01-04 03:42:00,367,20,363,0,367,0,0,1,0,1,10,3,2,0,0,1,0,0,0,0,0,0,21,1,0,2.016083462330419,0.012375937543334208,synthetic_anomaly
2024-01-04 03:43:00,3190,230,3179,0,3171,19,0,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,198,10,0,0.0,0.01722353245529355,synthetic_anomaly
2024-01-04 03:44:00,113,5,68,0,0,0,0,22,1,21,12,3,2,0,0,21,0,0,0,0,0,0,39,2,1,1.9936548223871056,0.06705494534116697,synthetic_anomaly
2024-01-04 03:45:00,69,1,43,0,0,0,0,26,0,26,12,2,3,0,1,23,1,0,0,0,0,1,4,0,0,2.0,0.025343664424485497,synthetic_anomaly
2024-01-04 03:46:00,635,50,603,0,0,0,0,3,1,2,13,2,6,0,0,0,0,0,0,1,0,0,68,10,0,5.505610642827409,0.016824368745089188,synthetic_anomaly
2024-01-04 03:47:00,201,26,177,0,0,0,0,4,0,4,11,3,5,0,2,0,0,0,2,0,0,2,79,5,0,3.1597298611919578,0.08014066036902229,synthetic_anomaly
2024-01-04 03:48:00,69,30,68,0,68,1,0,0,0,0,15,1,1,0,0,0,0,0,0,0,0,0,43,0,0,1.200311384937081,0.12693636052267998,synthetic_anomaly
2024-01-04 03:49:00,75,6,50,0,0,0,0,11,8,3,12,4,7,0,0,1,1,0,0,0,0,0,40,0,0,3.941581798670154,0.11196094533493554,synthetic_anomaly
2024-01-04 03:50:00,144,5,117,0,0,0,0,15,1,14,12,3,6,0,1,11,1,0,0,0,0,1,18,1,0,2.2992225034599323,0.028807357330463614,synthetic_anomaly
2024-01-04 03:51:00,373,2,292,0,0,0,0,29,0,29,11,2,1,0,27,1,0,0,0,0,0,19,30,0,0,1.0482900046206414,0.012500439352074667,synthetic_anomaly
2024-01-04 03:52:00,364,10,191,0,0,0,0,88,0,88,10,5,4,0,16,25,15,32,0,0,0,9,30,5,0,2.6988291324987204,0.013399735014596362,synthetic_anomaly
2024-01-04 03:53:00,36,4,29,0,0,0,0,5,2,3,10,2,6,0,0,0,1,0,0,2,0,0,41,2,0,4.585535416953218,0.21971722870379934,synthetic_anomaly
2024-01-04 03:54:00,2465,0,2463,2,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,342,0,0,0.0,0.030395502137827584,synthetic_anomaly
2024-01-04 03:55:00,83,4,54,0,0,0,0,19,9,10,17,4,13,0,3,3,1,0,0,0,0,3,23,1,0,4.139554124146554,0.04860824393830089,synthetic_anomaly
2024-01-04 03:56:00,313,32,240,0,0,0,0,16,11,5,9,4,7,0,1,2,1,1,0,0,0,1,39,1,0,3.5924595184043437,0.02902770567068407,synthetic_anomaly
2024-01-04 03:57:00,44,5,33,0,0,0,0,7,6,1,17,2,12,0,0,0,0,0,0,0,0,0,33,1,0,12.0,0.1241224977664538,synthetic_anomaly
2024-01-04 03:58:00,38,2,37,0,0,0,0,2,0,2,14,2,7,0,0,0,0,0,0,1,0,0,22,0,0,7.1407946358399625,0.09551796213809019,synthetic_anomaly
2024-01-04 03:59:00,1783,13,1778,0,0,0,0,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,170,0,0,0.0,0.016990290884554837,synthetic_anomaly
2024-01-04 04:00:00,137,1,85,1,0,0,0,19,1,18,7,7,5,0,7,7,2,1,1,0,0,2,34,0,0,1.950718738345957,0.049466710567832445,synthetic_anomaly
2024-01-04 04:01:00,164,1,40,1,0,0,0,77,1,76,11,6,3,0,29,14,21,13,0,0,0,21,27,0,0,2.1915047360244744,0.028958322085669598,synthetic_anomaly
2024-01-04 04:02:00,126,5,57,0,0,0,0,37,4,33,8,3,2,0,24,8,0,0,0,0,0,21,17,0,0,1.2549392542332338,0.028199941078610614,synthetic_anomaly
2024-01-04 04:03:00,53,1,20,2,0,0,0,17,6,11,15,5,13,0,8,3,0,0,0,0,0,7,9,0,0,2.2626418433673505,0.03913282745587904,synthetic_anomaly
2024-01-04 04:04:00,1075,33,1028,0,1044,31,0,9,3,6,15,2,0,0,6,0,0,0,0,0,0,6,111,0,0,0.25517544360660804,0.023697489072944226,synthetic_anomaly
2024-01-04 04:05:00,700,15,623,0,651,49,1,15,0,15,15,3,2,0,15,0,0,0,0,0,0,15,86,1,0,1.4894642227350445,0.02101467911601644,synthetic_anomaly
2024-01-04 04:06:00,66,1,32,12,0,0,0,20,0,20,8,3,2,0,19,1,0,0,0,0,0,14,18,0,0,1.060747814697538,0.06893126615667293,synthetic_anomaly
2024-01-04 04:07:00,584,3,562,1,0,0,0,11,6,5,16,6,2,0,2,3,0,0,0,0,0,2,94,0,0,1.6179027421102201,0.02922910394636658,synthetic_anomaly
2024-01-04 04:08:00,63,1,31,12,0,0,0,20,0,20,8,3,2,0,19,1,0,0,0,0,0,14,19,0,0,1.0566567011341912,0.07072492557683754,synthetic_anomaly
2024-01-04 04:09:00,260,13,182,0,0,0,0,1,0,1,16,3,5,0,0,0,0,1,0,1,0,0,91,0,0,4.547350003732063,0.07138907503481004,synthetic_anomaly
2024-01-04 04:10:00,90,1,30,0,0,0,0,22,1,21,7,4,2,0,0,21,0,0,0,0,0,0,16,1,0,2.0,0.033162870241967506,synthetic_anomaly
2024-01-04 04:11:00,57,4,26,0,0,0,0,20,13,6,15,4,13,0,2,1,1,0,0,0,0,2,14,0,0,5.310631657457085,0.05325229462533655,synthetic_anomaly
2024-01-04 04:12:00,156,11,104,0,0,0,0,15,7,7,16,5,12,0,4,2,0,0,0,0,0,4,72,2,0,2.893040323777839,0.08352180300891124,synthetic_anomaly
2024-01-04 04:13:00,199,30,144,0,0,0,0,7,0,7,12,3,1,0,7,0,0,0,0,0,0,5,34,2,3,1.0,0.04702103076837574,synthetic_anomaly
